id,prob_is_fake,y_pred,y_true
d11,0.5922122,1,1.0
d122,0.20896062,0,1.0
d125,0.1295311,0,1.0
d127,0.9711647,1,1.0
d130,0.74009246,1,1.0
d133,0.6868553,1,1.0
d136,0.6342178,1,1.0
d15,0.63024557,1,1.0
d160,0.6266824,1,1.0
d167,0.9231908,1,1.0
d183,0.9321785,1,1.0
d187,0.02624868,0,1.0
d188,0.019425029,0,1.0
d2,0.4855935,0,1.0
d23,0.9587163,1,1.0
d42,0.8915049,1,1.0
d43,0.8913695,1,1.0
d44,0.27855778,0,1.0
d73,0.23167011,0,1.0
a,0.6935944,1,0.0
b,0.09963677,0,0.0
c,0.08629691,0,0.0
d,0.013462586,0,0.0
e,0.44651017,0,0.0
f,0.8204707,1,0.0
g,0.14990993,0,0.0
h,0.043616977,0,0.0
i,0.78005254,1,0.0
j,0.8016608,1,0.0
k,0.7502366,1,0.0
l,0.8905262,1,0.0
m,0.5449768,1,0.0
n,0.91944814,1,0.0
o,0.098156184,0,0.0
p,0.20132896,0,0.0
q,0.009255832,0,0.0
r,0.58034307,1,0.0
s,0.021508735,0,0.0
