id,prob_is_fake,y_pred,y_true
20,0.5143693,1,1.0
21,0.50433147,1,1.0
110,0.5143693,1,1.0
129,0.51299965,1,1.0
130,0.512121,1,1.0
198,0.5085823,1,1.0
211,0.5143693,1,1.0
228,0.50433147,1,1.0
229,0.5143693,1,1.0
280,0.45159376,0,1.0
281,0.50433147,1,1.0
307,0.50433147,1,1.0
350,0.50433147,1,1.0
379,0.50433147,1,1.0
459,0.50433147,1,1.0
463,0.50433147,1,1.0
471,0.50433147,1,1.0
493,0.5143693,1,1.0
494,0.50433147,1,1.0
495,0.50433147,1,1.0
511,0.50027376,1,1.0
515,0.5143693,1,1.0
524,0.5143693,1,1.0
534,0.5143693,1,1.0
580,0.5143693,1,1.0
588,0.50027376,1,1.0
634,0.50995886,1,1.0
635,0.5076834,1,1.0
636,0.5143693,1,1.0
637,0.50995886,1,1.0
677,0.5143693,1,1.0
699,0.5143693,1,1.0
714,0.5143693,1,1.0
717,0.5143693,1,1.0
820,0.50433147,1,1.0
856,0.50433147,1,1.0
864,0.50433147,1,1.0
895,0.50433147,1,1.0
899,0.50433147,1,1.0
909,0.5143693,1,1.0
910,0.50433147,1,1.0
955,0.50433147,1,1.0
996,0.50433147,1,1.0
1001,0.50433147,1,1.0
1062,0.51299965,1,1.0
1063,0.512121,1,1.0
1090,0.512121,1,1.0
1091,0.51299965,1,1.0
1125,0.51299965,1,1.0
1126,0.512121,1,1.0
1181,0.51299965,1,1.0
1182,0.512121,1,1.0
1193,0.51299965,1,1.0
1194,0.512121,1,1.0
1236,0.51299965,1,1.0
1245,0.512121,1,1.0
1246,0.51299965,1,1.0
1281,0.5143693,1,1.0
1297,0.50027376,1,1.0
1308,0.5143693,1,1.0
1336,0.5143693,1,1.0
1347,0.5143693,1,1.0
1377,0.5143693,1,1.0
1510,0.5143693,1,1.0
1514,0.5143693,1,1.0
1530,0.5143693,1,1.0
1606,0.5143693,1,1.0
1622,0.5143693,1,1.0
1656,0.5143693,1,1.0
1701,0.51299965,1,1.0
1702,0.512121,1,1.0
1812,0.50433147,1,1.0
1828,0.50433147,1,1.0
1846,0.5143693,1,1.0
1864,0.5143693,1,1.0
1899,0.5143693,1,1.0
1933,0.5143693,1,1.0
2165,0.5143693,1,1.0
2166,0.50433147,1,1.0
2178,0.50433147,1,1.0
2179,0.5143693,1,1.0
2197,0.50433147,1,1.0
2198,0.5143693,1,1.0
2219,0.50433147,1,1.0
2229,0.45159376,0,1.0
2230,0.50433147,1,1.0
2346,0.59939927,1,1.0
2356,0.5143693,1,1.0
2377,0.50433147,1,1.0
2384,0.5143693,1,1.0
2385,0.50433147,1,1.0
2390,0.50433147,1,1.0
2425,0.5143693,1,1.0
2426,0.50995886,1,1.0
2491,0.50433147,1,1.0
2529,0.50433147,1,1.0
2584,0.5143693,1,1.0
2619,0.59939927,1,1.0
2622,0.5085823,1,1.0
2703,0.5143693,1,1.0
2727,0.51299965,1,1.0
2728,0.512121,1,1.0
2775,0.50433147,1,1.0
2776,0.5143693,1,1.0
2793,0.50433147,1,1.0
2833,0.50433147,1,1.0
2858,0.50433147,1,1.0
2865,0.50433147,1,1.0
2932,0.512121,1,1.0
2933,0.51299965,1,1.0
2968,0.5143693,1,1.0
2969,0.5076834,1,1.0
2979,0.5143693,1,1.0
2980,0.50433147,1,1.0
2995,0.5143693,1,1.0
3000,0.5143693,1,1.0
3003,0.5143693,1,1.0
3080,0.50433147,1,1.0
3118,0.50433147,1,1.0
3133,0.5076834,1,1.0
3134,0.5143693,1,1.0
3166,0.5143693,1,1.0
3288,0.5143693,1,1.0
3289,0.45159376,0,1.0
3334,0.5143693,1,1.0
3335,0.50995886,1,1.0
3350,0.5143693,1,1.0
3367,0.5143693,1,1.0
3381,0.5143693,1,1.0
3387,0.5143693,1,1.0
3392,0.5143693,1,1.0
3400,0.5143693,1,1.0
3460,0.50433147,1,1.0
3461,0.5143693,1,1.0
3476,0.5143693,1,1.0
3477,0.50433147,1,1.0
3507,0.50433147,1,1.0
3508,0.5143693,1,1.0
3511,0.5143693,1,1.0
3512,0.50433147,1,1.0
3532,0.5143693,1,1.0
3533,0.50433147,1,1.0
3621,0.5143693,1,1.0
3622,0.50433147,1,1.0
3658,0.50433147,1,1.0
3659,0.5143693,1,1.0
3700,0.5760694,1,1.0
3701,0.47124448,0,1.0
3742,0.5143693,1,1.0
3744,0.5143693,1,1.0
3782,0.5143693,1,1.0
3783,0.50433147,1,1.0
3838,0.5143693,1,1.0
3839,0.50433147,1,1.0
3844,0.50433147,1,1.0
3845,0.5143693,1,1.0
3872,0.5143693,1,1.0
3873,0.50433147,1,1.0
3946,0.5143693,1,1.0
3947,0.50433147,1,1.0
3980,0.50433147,1,1.0
4006,0.5143693,1,1.0
4007,0.50433147,1,1.0
4061,0.5143693,1,1.0
4062,0.50433147,1,1.0
4159,0.5143693,1,1.0
4160,0.5076834,1,1.0
4263,0.5143693,1,1.0
4282,0.5143693,1,1.0
4309,0.5143693,1,1.0
4371,0.51299965,1,1.0
4372,0.512121,1,1.0
4373,0.5085823,1,1.0
4374,0.512121,1,1.0
4392,0.5085823,1,1.0
4393,0.512121,1,1.0
4568,0.512121,1,1.0
4569,0.51299965,1,1.0
4578,0.51299965,1,1.0
4579,0.512121,1,1.0
4690,0.5143693,1,1.0
4701,0.5143693,1,1.0
4783,0.512121,1,1.0
4784,0.51299965,1,1.0
4785,0.51299965,1,1.0
4835,0.512121,1,1.0
4836,0.51299965,1,1.0
4837,0.51299965,1,1.0
4866,0.51299965,1,1.0
4867,0.512121,1,1.0
4871,0.51299965,1,1.0
4872,0.512121,1,1.0
4886,0.512121,1,1.0
4887,0.51299965,1,1.0
4987,0.512121,1,1.0
4988,0.51299965,1,1.0
5023,0.512121,1,1.0
5024,0.51299965,1,1.0
5080,0.51299965,1,1.0
5081,0.512121,1,1.0
5092,0.512121,1,1.0
5093,0.51299965,1,1.0
5094,0.5085823,1,1.0
5187,0.512121,1,1.0
5188,0.51299965,1,1.0
5366,0.51299965,1,1.0
5367,0.512121,1,1.0
5398,0.512121,1,1.0
5399,0.50970143,1,1.0
5400,0.51299965,1,1.0
5449,0.512121,1,1.0
5450,0.51299965,1,1.0
5463,0.51299965,1,1.0
5464,0.512121,1,1.0
5540,0.51299965,1,1.0
5541,0.512121,1,1.0
5565,0.512121,1,1.0
5566,0.51299965,1,1.0
5740,0.512121,1,1.0
5741,0.51299965,1,1.0
5798,0.512121,1,1.0
5799,0.51299965,1,1.0
5823,0.51299965,1,1.0
5824,0.512121,1,1.0
5831,0.51299965,1,1.0
5832,0.512121,1,1.0
5852,0.512121,1,1.0
5969,0.5143693,1,1.0
5970,0.5076834,1,1.0
5975,0.512121,1,1.0
5976,0.51299965,1,1.0
5985,0.512121,1,1.0
6246,0.512121,1,1.0
6247,0.51299965,1,1.0
6269,0.512121,1,1.0
6270,0.5085823,1,1.0
6271,0.51299965,1,1.0
6366,0.512121,1,1.0
6367,0.51299965,1,1.0
6371,0.512121,1,1.0
6372,0.51299965,1,1.0
6531,0.51299965,1,1.0
6532,0.512121,1,1.0
6543,0.512121,1,1.0
6635,0.512121,1,1.0
6636,0.51299965,1,1.0
6684,0.512121,1,1.0
6685,0.51299965,1,1.0
6702,0.512121,1,1.0
6703,0.51299965,1,1.0
6785,0.5085823,1,1.0
6788,0.51299965,1,1.0
6789,0.512121,1,1.0
6870,0.51299965,1,1.0
6871,0.512121,1,1.0
6884,0.512121,1,1.0
6885,0.51299965,1,1.0
6984,0.51299965,1,1.0
6985,0.512121,1,1.0
7087,0.512121,1,1.0
7194,0.5085823,1,1.0
7245,0.51299965,1,1.0
7246,0.512121,1,1.0
7262,0.512121,1,1.0
7272,0.512121,1,1.0
7273,0.51299965,1,1.0
7391,0.512121,1,1.0
7392,0.51299965,1,1.0
7510,0.512121,1,1.0
7513,0.512121,1,1.0
7514,0.51299965,1,1.0
7527,0.51299965,1,1.0
7611,0.512121,1,1.0
7612,0.5085823,1,1.0
7613,0.51299965,1,1.0
7653,0.51299965,1,1.0
7654,0.512121,1,1.0
7664,0.51299965,1,1.0
7665,0.512121,1,1.0
7750,0.512121,1,1.0
7751,0.5085823,1,1.0
7752,0.51299965,1,1.0
7811,0.512121,1,1.0
7812,0.51299965,1,1.0
7888,0.5085823,1,1.0
7889,0.61016613,1,1.0
7923,0.5076834,1,1.0
7924,0.5143693,1,1.0
7957,0.512121,1,1.0
7958,0.5085823,1,1.0
7959,0.51299965,1,1.0
7999,0.5085823,1,1.0
8000,0.512121,1,1.0
8001,0.51299965,1,1.0
8107,0.51299965,1,1.0
8108,0.512121,1,1.0
8109,0.5085823,1,1.0
8125,0.512121,1,1.0
8324,0.61016613,1,1.0
8325,0.51299965,1,1.0
8326,0.512121,1,1.0
8381,0.512121,1,1.0
8382,0.51299965,1,1.0
8417,0.5085823,1,1.0
8418,0.5143693,1,1.0
8419,0.512121,1,1.0
8590,0.512121,1,1.0
8591,0.51299965,1,1.0
8701,0.51299965,1,1.0
8702,0.512121,1,1.0
8745,0.51299965,1,1.0
8746,0.512121,1,1.0
8747,0.5085823,1,1.0
8783,0.512121,1,1.0
8784,0.51299965,1,1.0
8801,0.5143693,1,1.0
8802,0.512121,1,1.0
8803,0.51299965,1,1.0
8812,0.512121,1,1.0
8813,0.51299965,1,1.0
8820,0.51299965,1,1.0
8821,0.512121,1,1.0
8861,0.512121,1,1.0
8862,0.51299965,1,1.0
8936,0.512121,1,1.0
8937,0.51299965,1,1.0
8988,0.512121,1,1.0
8989,0.51299965,1,1.0
