id,prob_is_fake,y_pred,y_true
206,0.50576586,1,1.0
207,0.4268176,0,1.0
208,0.45055512,0,1.0
209,0.44590986,0,1.0
388,0.464225,0,1.0
389,0.6166189,1,1.0
403,0.6494801,1,1.0
404,0.7332291,1,1.0
406,0.45743042,0,1.0
407,0.46790534,0,1.0
477,0.43331656,0,1.0
478,0.3865224,0,1.0
479,0.5748113,1,1.0
480,0.56213593,1,1.0
481,0.61069155,1,1.0
482,0.43331656,0,1.0
496,0.69634056,1,1.0
497,0.6426687,1,1.0
710,0.4715669,0,1.0
711,0.73585254,1,1.0
712,0.6879115,1,1.0
726,0.5971321,1,1.0
727,0.45743042,0,1.0
741,0.46518415,0,1.0
763,0.59727705,1,1.0
764,0.708225,1,1.0
765,0.46183947,0,1.0
766,0.61069155,1,1.0
767,0.5861212,1,1.0
819,0.3865224,0,1.0
820,0.56213593,1,1.0
821,0.6166189,1,1.0
981,0.5886525,1,1.0
982,0.5499551,1,1.0
1083,0.5532155,1,1.0
1170,0.52599704,1,1.0
1171,0.62692624,1,1.0
1184,0.46965864,0,1.0
1185,0.46965864,0,1.0
1186,0.46910873,0,1.0
1193,0.73372656,1,1.0
1194,0.7666696,1,1.0
1240,0.46910873,0,1.0
1245,0.46965864,0,1.0
1357,0.4195502,0,1.0
1358,0.43331656,0,1.0
1371,0.59727705,1,1.0
1372,0.61069155,1,1.0
1617,0.56213593,1,1.0
1702,0.6204365,1,1.0
1778,0.5229679,1,1.0
1779,0.4715669,0,1.0
1817,0.60189027,1,1.0
1818,0.5858386,1,1.0
1913,0.6056647,1,1.0
1914,0.65489197,1,1.0
1915,0.5906367,1,1.0
2261,0.5408054,1,1.0
2262,0.4586025,0,1.0
2263,0.45329547,0,1.0
2264,0.47038147,0,1.0
2265,0.69260323,1,1.0
2266,0.37243578,0,1.0
2267,0.69435656,1,1.0
2268,0.6123749,1,1.0
2269,0.41895044,0,1.0
2270,0.46965864,0,1.0
2483,0.51147634,1,1.0
2484,0.37243578,0,1.0
2485,0.56643647,1,1.0
2771,0.46965864,0,1.0
2772,0.4802761,0,1.0
2803,0.43331656,0,1.0
2804,0.46185705,0,1.0
2844,0.5693046,1,1.0
2845,0.43331656,0,1.0
2943,0.45962274,0,1.0
2944,0.46965864,0,1.0
2945,0.52599704,1,1.0
2950,0.43331656,0,1.0
2951,0.6050207,1,1.0
2952,0.52599704,1,1.0
2953,0.547878,1,1.0
2954,0.5913541,1,1.0
2956,0.45353428,0,1.0
2957,0.46965864,0,1.0
2962,0.6855309,1,1.0
2963,0.7229444,1,1.0
2964,0.66392094,1,1.0
2965,0.66348,1,1.0
2974,0.5480162,1,1.0
2975,0.58619744,1,1.0
2976,0.48125994,0,1.0
2977,0.52599704,1,1.0
2981,0.45962274,0,1.0
2982,0.48125994,0,1.0
2983,0.46965864,0,1.0
3128,0.76618135,1,1.0
3129,0.6145284,1,1.0
3130,0.42243442,0,1.0
3131,0.41895044,0,1.0
3132,0.6521538,1,1.0
3133,0.46965864,0,1.0
3134,0.46105096,0,1.0
3135,0.37628144,0,1.0
3136,0.46965864,0,1.0
3137,0.51147634,1,1.0
3138,0.71178705,1,1.0
3151,0.46965864,0,1.0
3152,0.46910873,0,1.0
3213,0.6855309,1,1.0
3214,0.6795301,1,1.0
3223,0.49441934,0,1.0
3224,0.6362072,1,1.0
3257,0.7666696,1,1.0
3258,0.5913541,1,1.0
3286,0.42440605,0,1.0
3366,0.541304,1,1.0
3367,0.61353344,1,1.0
3401,0.46965864,0,1.0
3447,0.8249007,1,1.0
3448,0.7750306,1,1.0
3474,0.46965864,0,1.0
3475,0.46965864,0,1.0
3613,0.4027936,0,1.0
3614,0.6204365,1,1.0
3640,0.69634056,1,1.0
