id,prob_is_fake,y_pred,y_true
8,0.50020146,1,1.0
24,0.50020146,1,1.0
25,0.49469224,0,1.0
47,0.50020146,1,1.0
85,0.49469224,0,1.0
147,0.50020146,1,1.0
153,0.50020146,1,1.0
188,0.50020146,1,1.0
212,0.50020146,1,1.0
216,0.50020146,1,1.0
218,0.50020146,1,1.0
224,0.50020146,1,1.0
260,0.50020146,1,1.0
270,0.50020146,1,1.0
289,0.50020146,1,1.0
387,0.50020146,1,1.0
403,0.50020146,1,1.0
409,0.49469224,0,1.0
424,0.50020146,1,1.0
536,0.50020146,1,1.0
544,0.50020146,1,1.0
576,0.50020146,1,1.0
608,0.50020146,1,1.0
631,0.50020146,1,1.0
644,0.50020146,1,1.0
649,0.50020146,1,1.0
695,0.50020146,1,1.0
715,0.50020146,1,1.0
729,0.50020146,1,1.0
731,0.50020146,1,1.0
786,0.49469224,0,1.0
833,0.49469224,0,1.0
866,0.49469224,0,1.0
870,0.49469224,0,1.0
895,0.50020146,1,1.0
896,0.42685822,0,1.0
914,0.50020146,1,1.0
948,0.50020146,1,1.0
956,0.49469224,0,1.0
965,0.50020146,1,1.0
1006,0.50020146,1,1.0
1008,0.49469224,0,1.0
1052,0.49469224,0,1.0
1087,0.41434187,0,1.0
1093,0.50020146,1,1.0
1105,0.50020146,1,1.0
1106,0.5234549,1,1.0
1119,0.49469224,0,1.0
1125,0.49469224,0,1.0
1126,0.49469224,0,1.0
1128,0.49469224,0,1.0
1229,0.50020146,1,1.0
1245,0.50020146,1,1.0
1256,0.50020146,1,1.0
1257,0.49625987,0,1.0
1294,0.50020146,1,1.0
1297,0.50020146,1,1.0
1304,0.49469224,0,1.0
1325,0.50020146,1,1.0
1353,0.50020146,1,1.0
1359,0.50020146,1,1.0
1369,0.50020146,1,1.0
1381,0.50020146,1,1.0
1398,0.50020146,1,1.0
1400,0.50020146,1,1.0
1420,0.50020146,1,1.0
1456,0.50020146,1,1.0
1457,0.47390255,0,1.0
1475,0.5234549,1,1.0
1476,0.50020146,1,1.0
1517,0.50020146,1,1.0
1541,0.50020146,1,1.0
1584,0.5234549,1,1.0
1706,0.50020146,1,1.0
1713,0.50020146,1,1.0
1714,0.50020146,1,1.0
1719,0.50020146,1,1.0
1733,0.50020146,1,1.0
1749,0.50020146,1,1.0
1750,0.50020146,1,1.0
1756,0.50020146,1,1.0
1836,0.50020146,1,1.0
1869,0.50020146,1,1.0
1944,0.50020146,1,1.0
1959,0.49469224,0,1.0
2056,0.50020146,1,1.0
2058,0.50020146,1,1.0
2065,0.50020146,1,1.0
2077,0.50020146,1,1.0
