id,prob_is_fake,y_pred,y_true
i100_41_4i,0.45096377,0,1.0
i108_88_3i,0.0651628,0,1.0
i108_90_7i,0.007151356,0,1.0
i120_61_6i,0.9968472,1,1.0
i127_18_4i,0.9854418,1,1.0
i18883_66_4i,0.98145664,1,1.0
i206_44_0i,0.97462547,1,1.0
i298_04_4i,0.81002635,1,1.0
i319_84_6i,0.95534563,1,1.0
i51_75_2i,0.99748385,1,1.0
i52_68_6i,0.06600761,0,1.0
i541_41_3i,0.9917551,1,1.0
i60_09_3i,0.99891365,1,1.0
i60_34_4i,0.009329252,0,1.0
i62_75_9i,0.029969035,0,1.0
i630_20_6i,0.99950695,1,1.0
i684_93_5i,0.99517137,1,1.0
i70_30_4i,0.99075085,1,1.0
i75_09_2i,0.9955857,1,1.0
i75_71_8i,0.9994773,1,1.0
i765_34_4i,0.99313366,1,1.0
i80_62_6i,0.9987753,1,1.0
i82_28_0i,0.9898319,1,1.0
i842_07_9i,0.9571576,1,1.0
i87_62_7i,0.99916327,1,1.0
i87_68_3i,0.9933581,1,1.0
i90_94_8i,0.9916686,1,1.0
i92_87_5i,0.036598373,0,1.0
i930_55_2i,0.997747,1,1.0
i94_74_6i,0.105235904,0,1.0
i95_95_4i,0.16377835,0,1.0
i96_09_3i,0.9992048,1,1.0
i96_18_4i,0.7440001,1,1.0
a,0.01982449,0,0.0
b,0.3661296,0,0.0
c,0.27443072,0,0.0
d,0.04621386,0,0.0
e,0.03532692,0,0.0
f,0.027153287,0,0.0
g,0.076202616,0,0.0
h,0.0030538102,0,0.0
i,0.098552994,0,0.0
j,0.015751112,0,0.0
k,0.003809127,0,0.0
l,0.032169633,0,0.0
m,0.010932222,0,0.0
n,0.20402302,0,0.0
o,0.25072747,0,0.0
p,0.49296895,0,0.0
q,0.2685182,0,0.0
r,0.008582316,0,0.0
s,0.037541177,0,0.0
t,0.7657757,1,0.0
u,0.008463691,0,0.0
v,0.23038289,0,0.0
w,0.084360376,0,0.0
x,0.004335909,0,0.0
y,0.552594,1,0.0
z,0.136086,0,0.0
A,0.037249595,0,0.0
B,0.4893138,0,0.0
C,0.6503325,1,0.0
D,0.003185656,0,0.0
E,0.014867846,0,0.0
F,0.34354755,0,0.0
G,0.05600287,0,0.0
