feature,importance
value98,0.035705335
value758,0.02854354
value893,0.027908117
value737,0.026817488
value725,0.026771478
value712,0.02511237
value659,0.024849767
value707,0.024765093
value136,0.024433492
value105,0.024412172
value618,0.023478579
value440,0.022844307
value134,0.022649731
value866,0.02252717
value434,0.021602172
value741,0.019215588
value546,0.019110024
value362,0.018038606
value733,0.016750949
value577,0.01498005
value445,0.013050974
value729,0.011888905
value851,0.011695194
value802,0.0104533415
value8,0.010386134
value636,0.010097318
value41,0.008662025
value446,0.008357121
value59,0.007164301
value832,0.0058932123
value809,0.0057044635
fault_severity,0.005584597
value43,0.0044875713
value42,0.0044009523
value846,0.0042937743
value806,0.0042645005
value817,0.004159396
value129,0.0040887366
value653,0.0040517338
value799,0.0040181056
value791,0.0039350344
value11,0.003912119
value10,0.0038455715
value830,0.0036491547
value88,0.0036227065
value708,0.0035282937
value815,0.00352509
value470,0.0034946597
value427,0.0033488758
value227,0.003291535
value395,0.0032388526
value867,0.0032317208
value745,0.0031518103
value26,0.0031498775
value714,0.0031124754
value626,0.0030692057
value487,0.0030489445
value879,0.003022705
value64,0.0029964866
value13,0.0029724273
value663,0.002949554
value158,0.002898976
value849,0.0028951145
value547,0.0028616996
value154,0.0028500992
value31,0.0028410968
value895,0.002823285
value3,0.0027135368
value743,0.002707685
value561,0.0026474504
value584,0.0025831112
value892,0.0025526588
value281,0.0024837127
value109,0.0024486713
value248,0.0024401043
value49,0.0024357417
value301,0.0024352164
value364,0.0024175963
value86,0.0023729193
value399,0.002357009
value800,0.002304011
value717,0.0022904773
value163,0.0022902135
value401,0.0022873501
value463,0.0022852686
value118,0.0022609162
value0,0.002259156
value503,0.0022324608
value566,0.0022232672
value355,0.0022004189
value72,0.0021881093
value140,0.0021865584
value73,0.0021644507
value180,0.0021546313
value29,0.0021353483
value277,0.0021246553
value130,0.0021207007
value761,0.0020966216
value466,0.0020946446
value83,0.002091383
value784,0.0020675082
value292,0.0020628786
value738,0.0020567453
value667,0.0020373487
value570,0.0020351063
value589,0.0020271589
value153,0.0020248548
value579,0.0020168398
value48,0.0020103124
value286,0.0020091077
value456,0.0020049838
value9,0.0019936154
value649,0.0019922804
value494,0.0019918736
value748,0.001991449
value576,0.0019899348
value433,0.0019871567
value108,0.0019835413
value279,0.001982307
value285,0.001980391
value413,0.0019797252
value254,0.0019770917
value632,0.0019753487
value51,0.001970553
value452,0.0019612191
value176,0.0019573371
value635,0.0019472962
value417,0.00194204
value34,0.0019201906
value744,0.0018910076
value143,0.0018885134
value633,0.0018796092
value749,0.0018739089
value789,0.0018609014
value218,0.0018577934
value757,0.0018288248
value473,0.0018145054
value126,0.0018144313
value113,0.0018132145
value786,0.0018077138
value111,0.001801185
value131,0.0017962992
value804,0.0017961417
value719,0.0017773128
value137,0.001763447
value18,0.0017620828
value774,0.0017617358
value16,0.0017497274
value138,0.0017281916
value264,0.0017245017
value55,0.0017090723
value256,0.00170879
value166,0.0016980197
value87,0.0016901476
value351,0.0016895856
value316,0.0016877538
value441,0.0016797677
value562,0.0016704762
