feature,importance
value303,0.055761296
value304,0.046333406
value164,0.02933705
value133,0.02234269
value202,0.020958722
value196,0.020618368
value88,0.019460086
value32,0.019105846
value100,0.019042261
volume,0.01850273
value99,0.01793278
value200,0.01711445
value67,0.01657203
value128,0.016262643
value126,0.015957464
value253,0.015287729
value132,0.015009139
value293,0.0144212805
value194,0.014356306
value116,0.014127528
value284,0.014106365
value277,0.013888557
value188,0.013536078
value180,0.0133230155
value276,0.012924317
value129,0.012776839
value195,0.01272977
value302,0.01239167
value127,0.011736591
value130,0.011734744
value197,0.011667501
value98,0.011590103
value57,0.011227022
value68,0.011092454
value248,0.010986696
value199,0.010983411
value252,0.01084501
value173,0.010493149
value309,0.010255484
value51,0.009466024
value92,0.0090523865
value193,0.0089164125
value289,0.00874949
value125,0.008271743
value131,0.008195672
value292,0.007725034
value265,0.007376291
value201,0.00734449
value118,0.006826496
value174,0.0067066583
value12,0.006214451
value2,0.0061618346
value294,0.0061282744
value101,0.0060455287
value93,0.00596281
value109,0.005877967
value69,0.0057970067
value119,0.005762581
value123,0.0055046063
value86,0.0053788745
value64,0.00507629
value245,0.0049654474
value134,0.0045039984
value278,0.0044968086
value58,0.004468675
value237,0.0043242793
value273,0.0042734523
value96,0.0040804427
value79,0.0040102727
value61,0.0038035747
value232,0.0037050743
value263,0.0036001853
value18,0.003570592
value66,0.0032940954
value167,0.00320917
value31,0.0030930985
value17,0.0030217469
value34,0.002970674
value147,0.0029564756
value270,0.0029053793
value163,0.0029040861
value285,0.0028898087
value9,0.0027987564
value301,0.0027020667
value8,0.0026966224
value295,0.0025702622
value234,0.0025509952
value283,0.0025154175
value205,0.0024773201
value236,0.0024755797
value176,0.0024512706
value40,0.0024006274
value225,0.0023541185
value198,0.0023507879
value203,0.0023323467
value297,0.0023320136
value190,0.002272016
value150,0.0022706664
value165,0.0022028878
value308,0.0021815812
value182,0.0021053457
value169,0.002019976
value251,0.0019053083
value210,0.0018626088
value260,0.001849484
value168,0.0018315619
value187,0.0018102573
value36,0.0018082652
value135,0.001796096
value226,0.0017786471
value254,0.0017684246
value175,0.0017419942
value233,0.0017114837
value33,0.0016900803
value172,0.001625327
value20,0.0016180518
value104,0.0016069813
value59,0.001565437
value246,0.0015647904
value80,0.0015464278
value70,0.0014994778
value37,0.0014518418
value305,0.0014457533
value76,0.001433495
value136,0.0014212487
value110,0.0014170182
value179,0.0013647679
value46,0.0013570781
value274,0.0013505446
value3,0.0013286482
value24,0.0013177025
value30,0.0012971003
value315,0.0012748489
value267,0.001246156
value85,0.001154597
value114,0.0011102083
value170,0.0011041807
value95,0.0010979627
value52,0.0010973571
value288,0.0010476948
value269,0.0010459399
value191,0.0010457519
value229,0.0010206607
value83,0.0010186343
value122,0.0010010647
value300,0.00095812185
value204,0.00093204266
value0,0.0008244687
value316,0.0008129253
value214,0.0
value224,0.0
value212,0.0
value223,0.0
value213,0.0
value215,0.0
value217,0.0
value222,0.0
value310,0.0
value318,0.0
value317,0.0
value314,0.0
value313,0.0
value312,0.0
value311,0.0
value216,0.0
value221,0.0
value307,0.0
value306,0.0
value319,0.0
value218,0.0
value219,0.0
value220,0.0
value262,0.0
value231,0.0
value299,0.0
value268,0.0
value281,0.0
value280,0.0
value279,0.0
value275,0.0
value272,0.0
value271,0.0
value250,0.0
value266,0.0
value298,0.0
value255,0.0
value256,0.0
value257,0.0
value264,0.0
value258,0.0
value259,0.0
value211,0.0
value249,0.0
value282,0.0
value247,0.0
value244,0.0
value296,0.0
value227,0.0
value228,0.0
value230,0.0
value291,0.0
value290,0.0
value235,0.0
value287,0.0
value238,0.0
value239,0.0
value286,0.0
value240,0.0
value241,0.0
value242,0.0
value243,0.0
value261,0.0
value160,0.0
value209,0.0
value63,0.0
value45,0.0
value47,0.0
value48,0.0
value49,0.0
value50,0.0
value53,0.0
value54,0.0
value55,0.0
value56,0.0
value60,0.0
value62,0.0
value65,0.0
value90,0.0
value71,0.0
value72,0.0
value73,0.0
value74,0.0
value75,0.0
value77,0.0
value78,0.0
value81,0.0
value82,0.0
value84,0.0
value87,0.0
value44,0.0
value43,0.0
value42,0.0
value41,0.0
value1,0.0
value4,0.0
value5,0.0
value6,0.0
value7,0.0
value10,0.0
value11,0.0
value13,0.0
value14,0.0
value15,0.0
value16,0.0
value19,0.0
value21,0.0
value22,0.0
value23,0.0
value25,0.0
value26,0.0
value27,0.0
value28,0.0
value29,0.0
value35,0.0
value38,0.0
value39,0.0
value89,0.0
value91,0.0
value208,0.0
value166,0.0
value151,0.0
value152,0.0
value153,0.0
value154,0.0
value155,0.0
value156,0.0
value157,0.0
value158,0.0
value159,0.0
value161,0.0
value162,0.0
value171,0.0
value94,0.0
value177,0.0
value178,0.0
value181,0.0
value183,0.0
value184,0.0
value185,0.0
value186,0.0
value189,0.0
value192,0.0
value206,0.0
value207,0.0
value149,0.0
value148,0.0
value146,0.0
value145,0.0
value97,0.0
value102,0.0
value103,0.0
value105,0.0
value106,0.0
value107,0.0
value108,0.0
value111,0.0
value112,0.0
value113,0.0
value115,0.0
value117,0.0
value120,0.0
value121,0.0
value124,0.0
value137,0.0
value138,0.0
value139,0.0
value140,0.0
value141,0.0
value142,0.0
value143,0.0
value144,0.0
value320,0.0
