feature,importance
value44,0.13981731
value11,0.11211278
value14,0.067379855
value18,0.05827767
value41,0.052701116
value43,0.04257772
value34,0.04010731
value45,0.035191327
value16,0.035039958
value27,0.031136088
value29,0.027092967
value5,0.025618017
value10,0.025311628
value42,0.024043944
value23,0.022043552
value46,0.022042483
value26,0.02187219
value40,0.021445319
value22,0.020483244
value6,0.018909346
value39,0.018696276
value36,0.017405778
value28,0.015834022
value35,0.012672128
value19,0.010819139
value2,0.009982627
value32,0.0077170487
value9,0.007378629
value1,0.0066556083
value24,0.006304782
value21,0.006220193
value47,0.0053191874
value25,0.004524033
value3,0.004514047
value8,0.0038887274
value33,0.0035010036
value7,0.0032267768
value30,0.0031185725
value48,0.003004332
value12,0.002017589
value13,0.0015683731
value20,0.0013547419
value17,0.00050756906
value4,0.0004990034
value37,6.60247e-05
value38,0.0
value31,0.0
value15,0.0
value0,0.0
