feature,importance
value43,0.12819074
value38,0.09458069
value14,0.090447776
value27,0.05326986
value42,0.05303248
value11,0.051486414
value18,0.04534995
value36,0.04418224
value28,0.043184526
value26,0.040314596
value44,0.036071185
value6,0.03348783
value8,0.032903027
value16,0.028285291
value45,0.025314208
value39,0.024286063
value40,0.02096933
value19,0.020900916
value29,0.018187752
value7,0.0139644835
value17,0.013586779
value30,0.011881732
value12,0.010897595
value41,0.0072974404
value34,0.00680944
value13,0.006537875
value9,0.0063874284
value35,0.0062477435
value5,0.0050906674
value25,0.0047841314
value37,0.0037866207
value2,0.003546576
value10,0.003426176
value24,0.0034003325
value1,0.0030856973
value23,0.0016835929
value21,0.0010804185
value20,0.00050738704
value32,0.0004501604
value22,0.000414533
value46,0.00040982323
value4,0.0001816787
value33,9.676957e-05
value0,0.0
value31,0.0
value15,0.0
value3,0.0
value47,0.0
