feature,importance
value101,0.037980203
value108,0.02941775
value742,0.027100109
value631,0.026892874
value738,0.02565369
value137,0.024502223
value368,0.02302809
value771,0.022821154
value735,0.02099558
value749,0.020897727
value443,0.02081399
value725,0.020365058
value449,0.019674422
value672,0.01874053
value587,0.018680658
value646,0.01859359
value904,0.018567165
value556,0.01835893
value454,0.015269148
value753,0.0150948055
value720,0.012974638
value8,0.012552978
value781,0.012155462
value665,0.012154913
value878,0.011840322
value238,0.009862766
value709,0.009286077
value746,0.008544363
value817,0.007810149
value649,0.0071659004
value135,0.0065325196
value879,0.0060173287
value60,0.0059052752
value15,0.005834421
value861,0.005722631
value856,0.0055992454
value820,0.005086552
value666,0.00476347
fault_severity,0.00457435
value571,0.0043003727
value86,0.004215716
value859,0.0041716667
value43,0.004123551
value844,0.004084938
value810,0.0040449076
value0,0.0037851257
value479,0.0035942253
value387,0.0035926222
value42,0.0035210657
value165,0.0035099417
value12,0.0035068311
value30,0.003495447
value826,0.0033154197
value141,0.0033069423
value841,0.003277484
value474,0.0031326958
value756,0.0031312737
value89,0.0031246685
value532,0.003103504
value403,0.0031012178
value802,0.003046242
value814,0.0030408131
value906,0.0030287772
value14,0.0030238095
value27,0.0029978466
value35,0.0029296307
value283,0.0029050694
value829,0.0028627233
value759,0.0028513672
value132,0.0028141646
value133,0.0028007235
value318,0.002797205
value290,0.00277244
value160,0.0027430481
value66,0.0026648727
value828,0.0026276673
value730,0.0026031348
value762,0.0025486834
value374,0.002516756
value811,0.002507278
value38,0.0024993687
value44,0.0024970188
value559,0.0024909175
value361,0.0024715923
value511,0.0024359995
value230,0.0024305698
value815,0.002395739
value455,0.0023923025
value107,0.0023805895
value786,0.0023679382
value151,0.0023544962
value306,0.0023517695
value435,0.0023263718
value220,0.002317867
value821,0.0023092742
value404,0.0022622724
value391,0.0022592095
value639,0.002235198
value50,0.0022304796
value32,0.0022286808
value642,0.002215669
value94,0.0021716475
value816,0.0021510378
value211,0.002144682
value65,0.0021394629
value890,0.0020896953
value576,0.0020842096
value268,0.0020682998
value412,0.0020524948
value597,0.0020424041
value277,0.002039643
value76,0.0020347713
value825,0.002019223
value131,0.0019823338
value49,0.001977173
value357,0.0019728667
value743,0.0019487542
value763,0.0019430046
value862,0.0019424619
value704,0.0019422036
value90,0.0019393808
value296,0.0019375428
value95,0.0019355139
value620,0.0019281604
value370,0.0019225028
value680,0.0019084678
value344,0.001902367
value586,0.0018876182
value258,0.001883891
value178,0.0018834885
value130,0.0018825263
value3,0.0018788099
value11,0.0018762015
value446,0.0018661545
value497,0.0018650201
value384,0.0018634117
value75,0.0018627511
value843,0.001853561
value289,0.001851268
value9,0.001849793
value812,0.0018491303
value421,0.0018392903
value496,0.0018349099
value7,0.0018284394
value438,0.0018209688
value484,0.0018073117
value456,0.0018053057
value80,0.0018051583
value797,0.0017878868
value347,0.0017843524
value475,0.001769925
value732,0.0017663802
value335,0.0017624475
value699,0.0017603731
value592,0.0017499321
value55,0.0017407828
value21,0.0017213809
value186,0.0016976927
value770,0.0016829821
value114,0.0016750471
