feature,importance
value304,0.052080397
value31,0.02937457
value163,0.02846801
value130,0.024103962
value99,0.023073534
value201,0.022123277
value114,0.020155052
value293,0.019973887
value129,0.019956984
value199,0.018926112
value97,0.017929126
value98,0.017398339
volume,0.017109426
value303,0.016873188
value276,0.016757851
value224,0.016513696
value195,0.0155941015
value252,0.0154009
value86,0.014534642
value302,0.014059296
value124,0.013442233
value264,0.012594523
value305,0.012584448
value309,0.012540027
value200,0.012086847
value283,0.01196037
value125,0.01170684
value123,0.011314832
value65,0.011256152
value275,0.011124425
value90,0.010943676
value194,0.0107193785
value126,0.0104829045
value172,0.010304696
value198,0.010245098
value196,0.010173834
value54,0.009936656
value66,0.009841583
value187,0.009704958
value292,0.009462574
value2,0.009385926
value122,0.00928081
value107,0.009104476
value117,0.008246171
value127,0.007889311
value192,0.0077072233
value168,0.00770686
value89,0.007225776
value30,0.007044729
value202,0.0068126973
value48,0.006731193
value128,0.006630673
value77,0.0065285265
value193,0.006518599
value289,0.006333018
value284,0.006311331
value115,0.0061864937
value67,0.0060344646
value74,0.006014741
value19,0.005902468
value84,0.0054034493
value295,0.0053437045
value247,0.00529481
value173,0.0052745095
value294,0.005270437
value277,0.0052012494
value267,0.0049846955
value55,0.0049450616
value9,0.004867638
value102,0.004613421
value8,0.004523752
value58,0.0045172125
value272,0.0043929457
value179,0.004223468
value57,0.003935579
value244,0.0036561224
value231,0.0035532552
value175,0.003463554
value116,0.0034278252
value251,0.003402837
value171,0.0033927953
value301,0.0032311676
value132,0.0032119327
value11,0.00305893
value76,0.0029298873
value17,0.0027411005
value306,0.0027261938
value32,0.002629075
value166,0.002609278
value157,0.002589505
value94,0.0025731504
value136,0.002570797
value169,0.0025556749
value144,0.0024336297
value78,0.0022334214
value96,0.002195029
value61,0.00218512
value16,0.0021699052
value39,0.0021658898
value189,0.002102173
value245,0.0019721321
value3,0.0019005719
value308,0.0018598355
value268,0.001809441
value147,0.0018084827
value62,0.0017885506
value233,0.0017858251
value174,0.0017557535
value95,0.0017516725
value56,0.0017247794
value93,0.0016863111
value290,0.0016856958
value49,0.0016853011
value100,0.0016820282
value112,0.001608642
value190,0.0015406389
value108,0.0015102049
value88,0.001503681
value235,0.0014217532
value91,0.0013841407
value282,0.0013514931
value0,0.0013494468
value181,0.001349267
value131,0.0013212742
value80,0.0013142348
value24,0.001253003
value36,0.0012377687
value29,0.00120785
value228,0.0011917994
value133,0.0011873483
value236,0.0011809402
value316,0.0011607526
value43,0.0011107416
value33,0.0011081793
value119,0.001104188
value1,0.0010587747
value232,0.0010500454
value265,0.001015769
value92,0.0010094185
value254,0.0010078287
value191,0.0009655243
value271,0.000962538
value37,0.0009455484
value259,0.0009407807
value81,0.0009337324
value225,0.00093346037
value279,0.0008926532
value209,0.0008882972
value73,0.000887659
value35,0.0008123475
value23,0.0007897204
value253,0.00077543885
value44,0.0007611841
value63,0.0007159144
value14,0.00067603285
value250,0.00065553724
value227,0.0
value219,0.0
value218,0.0
value238,0.0
value226,0.0
value237,0.0
value320,0.0
value220,0.0
value221,0.0
value234,0.0
value318,0.0
value223,0.0
value230,0.0
value229,0.0
value222,0.0
value317,0.0
value319,0.0
value300,0.0
value239,0.0
value281,0.0
value269,0.0
value270,0.0
value273,0.0
value216,0.0
value274,0.0
value278,0.0
value307,0.0
value280,0.0
value285,0.0
value240,0.0
value286,0.0
value287,0.0
value288,0.0
value291,0.0
value296,0.0
value297,0.0
value298,0.0
value299,0.0
value310,0.0
value311,0.0
value312,0.0
value313,0.0
value241,0.0
value242,0.0
value315,0.0
value243,0.0
value246,0.0
value248,0.0
value249,0.0
value314,0.0
value255,0.0
value256,0.0
value257,0.0
value258,0.0
value260,0.0
value261,0.0
value262,0.0
value263,0.0
value266,0.0
value217,0.0
value160,0.0
value215,0.0
value51,0.0
value53,0.0
value59,0.0
value60,0.0
value64,0.0
value68,0.0
value69,0.0
value70,0.0
value71,0.0
value72,0.0
value75,0.0
value79,0.0
value82,0.0
value83,0.0
value85,0.0
value87,0.0
value101,0.0
value103,0.0
value104,0.0
value105,0.0
value106,0.0
value109,0.0
value110,0.0
value111,0.0
value52,0.0
value50,0.0
value214,0.0
value47,0.0
value4,0.0
value5,0.0
value6,0.0
value7,0.0
value10,0.0
value12,0.0
value13,0.0
value15,0.0
value18,0.0
value20,0.0
value21,0.0
value22,0.0
value25,0.0
value26,0.0
value27,0.0
value28,0.0
value34,0.0
value38,0.0
value40,0.0
value41,0.0
value42,0.0
value45,0.0
value46,0.0
value113,0.0
value118,0.0
value120,0.0
value121,0.0
value167,0.0
value170,0.0
value176,0.0
value177,0.0
value178,0.0
value180,0.0
value182,0.0
value183,0.0
value184,0.0
value185,0.0
value186,0.0
value188,0.0
value197,0.0
value203,0.0
value204,0.0
value205,0.0
value206,0.0
value207,0.0
value208,0.0
value210,0.0
value211,0.0
value212,0.0
value213,0.0
value165,0.0
value164,0.0
value162,0.0
value146,0.0
value134,0.0
value135,0.0
value137,0.0
value138,0.0
value139,0.0
value140,0.0
value141,0.0
value142,0.0
value143,0.0
value145,0.0
value148,0.0
value161,0.0
value149,0.0
value150,0.0
value151,0.0
value152,0.0
value153,0.0
value154,0.0
value155,0.0
value156,0.0
value158,0.0
value159,0.0
value321,0.0
