feature,importance
value305,0.058255654
value203,0.030213542
value133,0.025158675
value197,0.024496622
value127,0.02317359
value90,0.02287838
value134,0.020393664
volume,0.019746587
value198,0.019479726
value102,0.019402849
value201,0.019329105
value165,0.019237423
value101,0.01865232
value129,0.017629419
value100,0.01759241
value306,0.016919207
value294,0.01632457
value304,0.015884418
value91,0.015702482
value128,0.014917362
value52,0.014520754
value69,0.014493149
value70,0.014456904
value204,0.014169277
value277,0.01404475
value254,0.013561292
value293,0.012407673
value126,0.012330269
value200,0.012099439
value99,0.01202573
value32,0.011973377
value250,0.011860166
value284,0.011828589
value227,0.0116708595
value266,0.010856163
value202,0.010123731
value93,0.00980168
value117,0.0096676415
value58,0.009601719
value253,0.0093770735
value194,0.009332403
value196,0.00908261
value94,0.008964575
value131,0.008485911
value195,0.007923766
value296,0.0079148505
value310,0.0075554578
value189,0.007431624
value239,0.007361872
value119,0.0067674024
value295,0.006353568
value132,0.0063337684
value303,0.0062341895
value97,0.005923316
value139,0.005871053
value175,0.0058363043
value92,0.0054426203
value247,0.0051386403
value174,0.0051282546
value110,0.0051075984
value290,0.00507501
value88,0.005015795
value147,0.0049754637
value236,0.004845748
value62,0.0047620544
value33,0.0044643674
value9,0.0042531136
value183,0.0038559642
value61,0.0038529767
value81,0.0037995244
value181,0.0037861685
value120,0.0036639092
value248,0.003563929
value191,0.0034870643
value71,0.0034214524
value275,0.0034028965
value234,0.0033696394
value238,0.0033432327
value2,0.0033183561
value59,0.0031632867
value177,0.0031329584
value84,0.0030727799
value8,0.0030080082
value309,0.0029319136
value105,0.002865066
value274,0.0028543614
value212,0.0026863753
value80,0.0024350344
value18,0.0024070574
value104,0.0023495941
value206,0.0023402912
value176,0.002284273
value235,0.0022570232
value159,0.0020218156
value149,0.0020212394
value279,0.0020010872
value252,0.0019900976
value96,0.0019894273
value237,0.0018932824
value307,0.0018740286
value135,0.0018335195
value3,0.0018063126
value17,0.0017972395
value173,0.0017828423
value66,0.0017543399
value228,0.0017527357
value168,0.0016998362
value270,0.0016938394
value24,0.0016906005
value103,0.0016742939
value0,0.0016684813
value199,0.0016296214
value283,0.0015599634
value60,0.0015365325
value72,0.0014888712
value37,0.001408139
value170,0.001401404
value47,0.0013562653
value15,0.0013451446
value302,0.0012983689
value231,0.0012893182
value166,0.0012637224
value98,0.0012574987
value136,0.001237122
value65,0.0011174047
value123,0.0011130807
value21,0.0010907173
value78,0.0010789104
value308,0.0010778412
value49,0.00104916
value205,0.0010387682
value54,0.0010351165
value271,0.0010202
value179,0.0010027627
value287,0.0010015166
value180,0.0009997883
value289,0.0009319108
value269,0.00093061
value30,0.0009287815
value255,0.0009121136
value318,0.0008905761
value36,0.00085626123
value241,0.00085281563
value38,0.0007904958
value124,0.000771461
value224,0.0
value273,0.0
value272,0.0
value223,0.0
value311,0.0
value222,0.0
value265,0.0
value221,0.0
value315,0.0
value213,0.0
value214,0.0
value321,0.0
value268,0.0
value320,0.0
value319,0.0
value317,0.0
value316,0.0
value314,0.0
value220,0.0
value313,0.0
value215,0.0
value216,0.0
value312,0.0
value225,0.0
value217,0.0
value218,0.0
value219,0.0
value276,0.0
value233,0.0
value226,0.0
value251,0.0
value297,0.0
value292,0.0
value291,0.0
value288,0.0
value286,0.0
value285,0.0
value256,0.0
value257,0.0
value258,0.0
value259,0.0
value260,0.0
value261,0.0
value262,0.0
value282,0.0
value263,0.0
value211,0.0
value298,0.0
value267,0.0
value249,0.0
value278,0.0
value229,0.0
value230,0.0
value232,0.0
value264,0.0
value280,0.0
value281,0.0
value301,0.0
value300,0.0
value240,0.0
value299,0.0
value243,0.0
value244,0.0
value245,0.0
value246,0.0
value242,0.0
value161,0.0
value210,0.0
value209,0.0
value44,0.0
value45,0.0
value46,0.0
value48,0.0
value50,0.0
value51,0.0
value53,0.0
value55,0.0
value56,0.0
value57,0.0
value63,0.0
value64,0.0
value67,0.0
value68,0.0
value73,0.0
value74,0.0
value75,0.0
value76,0.0
value77,0.0
value79,0.0
value82,0.0
value83,0.0
value85,0.0
value86,0.0
value87,0.0
value43,0.0
value42,0.0
value41,0.0
value19,0.0
value1,0.0
value4,0.0
value5,0.0
value6,0.0
value7,0.0
value10,0.0
value11,0.0
value12,0.0
value13,0.0
value14,0.0
value16,0.0
value20,0.0
value40,0.0
value22,0.0
value23,0.0
value25,0.0
value26,0.0
value27,0.0
value28,0.0
value29,0.0
value31,0.0
value34,0.0
value35,0.0
value39,0.0
value89,0.0
value95,0.0
value106,0.0
value172,0.0
value155,0.0
value156,0.0
value157,0.0
value158,0.0
value160,0.0
value162,0.0
value163,0.0
value164,0.0
value167,0.0
value169,0.0
value171,0.0
value178,0.0
value153,0.0
value182,0.0
value184,0.0
value185,0.0
value186,0.0
value187,0.0
value188,0.0
value190,0.0
value192,0.0
value193,0.0
value207,0.0
value208,0.0
value154,0.0
value152,0.0
value107,0.0
value125,0.0
value108,0.0
value109,0.0
value111,0.0
value112,0.0
value113,0.0
value114,0.0
value115,0.0
value116,0.0
value118,0.0
value121,0.0
value122,0.0
value130,0.0
value151,0.0
value137,0.0
value138,0.0
value140,0.0
value141,0.0
value142,0.0
value143,0.0
value144,0.0
value145,0.0
value146,0.0
value148,0.0
value150,0.0
value322,0.0
