feature,importance
value304,0.054448742
value164,0.029187635
value226,0.028638868
value100,0.024784513
value130,0.023068674
value201,0.021939514
value305,0.021535097
value124,0.02151722
value131,0.021293087
value195,0.0206692
volume,0.019423742
value200,0.018975774
value99,0.01854303
value125,0.018072339
value65,0.018064434
value303,0.016930178
value29,0.016888352
value199,0.016646203
value115,0.016618185
value87,0.01636157
value98,0.0151578
value123,0.015028378
value180,0.014198303
value78,0.014180078
value196,0.013717657
value126,0.013700554
value194,0.013122819
value198,0.012388565
value275,0.012099808
value294,0.011772312
value293,0.011214547
value283,0.011184724
value253,0.010750818
value97,0.009993486
value90,0.009819685
value119,0.009801619
value192,0.009651567
value292,0.009133887
value202,0.008752556
value248,0.00855365
value91,0.008538492
value289,0.00844345
value187,0.008241008
value173,0.008054426
value66,0.007757783
value128,0.007740628
value302,0.0077359374
value18,0.0077187624
value89,0.0075637633
value252,0.0072944704
value127,0.007104904
value137,0.0070621157
value309,0.007061139
value172,0.0069963406
value193,0.0067119077
value54,0.0066463742
value2,0.0058830427
value129,0.0050889105
value174,0.0050762743
value1,0.0050637145
value264,0.004979161
value85,0.0049461355
value49,0.0048109945
value117,0.0045094704
value58,0.004469374
value67,0.0041990103
value55,0.0038858238
value5,0.0037969288
value118,0.00367099
value108,0.003639561
value301,0.0036194383
value3,0.0036110436
value295,0.0034690995
value251,0.0034426374
value95,0.0034417384
value169,0.0034349314
value234,0.003340605
value146,0.0033024382
value272,0.003077815
value176,0.0030712096
value175,0.003044641
value277,0.0030250368
value227,0.0029737712
value158,0.0029719353
value56,0.002873787
value276,0.0028715087
value163,0.0028616027
value103,0.0027618695
value167,0.0027377387
value9,0.0025833305
value12,0.0025436913
value308,0.0024490205
value28,0.0024193185
value81,0.0023666993
value16,0.0023175953
value96,0.0021528846
value132,0.0021358728
value232,0.0020572564
value178,0.0019962038
value121,0.0019627828
value79,0.0019184296
value182,0.0018580372
value57,0.0018399782
value246,0.0017783232
value233,0.001724729
value230,0.0016996233
value27,0.0016473571
value63,0.0016249914
value300,0.0016170193
value94,0.0016112444
value113,0.0015313592
value236,0.0015009786
value34,0.0014970049
value177,0.0014954472
value259,0.0014746283
value134,0.0013973867
value31,0.0013524211
value204,0.0013520137
value266,0.0013188645
value260,0.0012101129
value62,0.0012097099
value102,0.00120872
value44,0.0011417074
value93,0.0011387032
value133,0.0010540981
value74,0.0010508617
value101,0.001040846
value68,0.0010219387
value231,0.0009801089
value203,0.0009777608
value269,0.0009446251
value235,0.00092889316
value268,0.0009178051
value51,0.00088593224
value120,0.0008790592
value190,0.00087151513
value210,0.00085739227
value170,0.00084632303
value237,0.0008269075
value245,0.0008191306
value307,0.00081262644
value197,0.000697833
value224,0.0
value220,0.0
value217,0.0
value318,0.0
value310,0.0
value218,0.0
value314,0.0
value317,0.0
value212,0.0
value319,0.0
value316,0.0
value219,0.0
value216,0.0
value313,0.0
value221,0.0
value222,0.0
value225,0.0
value311,0.0
value320,0.0
value312,0.0
value213,0.0
value214,0.0
value223,0.0
value315,0.0
value215,0.0
value282,0.0
value228,0.0
value285,0.0
value261,0.0
value262,0.0
value263,0.0
value290,0.0
value288,0.0
value287,0.0
value265,0.0
value286,0.0
value284,0.0
value257,0.0
value267,0.0
value270,0.0
value271,0.0
value273,0.0
value274,0.0
value278,0.0
value279,0.0
value280,0.0
value258,0.0
value256,0.0
value229,0.0
value249,0.0
value238,0.0
value239,0.0
value240,0.0
value241,0.0
value242,0.0
value243,0.0
value244,0.0
value247,0.0
value250,0.0
value255,0.0
value306,0.0
value281,0.0
value299,0.0
value298,0.0
value297,0.0
value296,0.0
value254,0.0
value291,0.0
value211,0.0
value160,0.0
value209,0.0
value61,0.0
value42,0.0
value43,0.0
value45,0.0
value46,0.0
value47,0.0
value48,0.0
value50,0.0
value52,0.0
value53,0.0
value59,0.0
value60,0.0
value64,0.0
value40,0.0
value69,0.0
value70,0.0
value71,0.0
value72,0.0
value73,0.0
value75,0.0
value76,0.0
value77,0.0
value80,0.0
value82,0.0
value83,0.0
value41,0.0
value39,0.0
value86,0.0
value20,0.0
value4,0.0
value6,0.0
value7,0.0
value8,0.0
value10,0.0
value11,0.0
value13,0.0
value14,0.0
value15,0.0
value17,0.0
value19,0.0
value21,0.0
value38,0.0
value22,0.0
value23,0.0
value24,0.0
value25,0.0
value26,0.0
value30,0.0
value32,0.0
value33,0.0
value35,0.0
value36,0.0
value37,0.0
value84,0.0
value88,0.0
value208,0.0
value171,0.0
value154,0.0
value155,0.0
value156,0.0
value157,0.0
value159,0.0
value0,0.0
value161,0.0
value162,0.0
value165,0.0
value166,0.0
value168,0.0
value179,0.0
value152,0.0
value181,0.0
value183,0.0
value184,0.0
value185,0.0
value186,0.0
value188,0.0
value189,0.0
value191,0.0
value205,0.0
value206,0.0
value207,0.0
value153,0.0
value151,0.0
value92,0.0
value135,0.0
value104,0.0
value105,0.0
value106,0.0
value107,0.0
value109,0.0
value110,0.0
value111,0.0
value112,0.0
value114,0.0
value116,0.0
value122,0.0
value136,0.0
value150,0.0
value138,0.0
value139,0.0
value140,0.0
value141,0.0
value142,0.0
value143,0.0
value144,0.0
value145,0.0
value147,0.0
value148,0.0
value149,0.0
value321,0.0
