feature,importance
value167,0.05316948
value306,0.046734825
value228,0.036374617
value295,0.027085392
value305,0.0256017
value205,0.02347596
value204,0.02150378
value93,0.021132214
value104,0.020431513
value202,0.020257896
value91,0.019793399
value198,0.018904401
volume,0.017794924
value134,0.017642183
value127,0.017566312
value102,0.017066466
value103,0.016753642
value117,0.016010381
value133,0.015500932
value32,0.015358794
value69,0.015108514
value201,0.01461313
value311,0.013869213
value256,0.013817119
value70,0.0138059035
value128,0.013225725
value195,0.012892915
value190,0.012786592
value294,0.012522123
value52,0.012358379
value129,0.012212178
value203,0.011514618
value251,0.011322606
value278,0.010878604
value304,0.010774017
value95,0.010241835
value78,0.010185967
value110,0.009994028
value132,0.0089847995
value20,0.008537629
value58,0.008411969
value177,0.008164309
value131,0.0076524303
value197,0.0075633405
value296,0.007543308
value196,0.0066805747
value199,0.0065765837
value126,0.0063121337
value81,0.0059571234
value101,0.005898471
value267,0.00571551
value107,0.005370163
value292,0.0050051124
value120,0.0049857805
value240,0.0049703536
value62,0.0048871855
value178,0.0047456054
value18,0.004592217
value119,0.0044313115
value176,0.0044171545
value249,0.0041742087
value297,0.003746878
value248,0.0037465573
value275,0.0035874418
value271,0.0035749294
value303,0.0035262434
value37,0.0035013133
value179,0.0034571798
value71,0.0033115014
value67,0.0032488874
value99,0.0031786137
value9,0.003020633
value255,0.0030180558
value59,0.0029015387
value121,0.0028909852
value135,0.002845838
value12,0.002786682
value166,0.0027611014
value61,0.0027570205
value149,0.0027304029
value170,0.002667265
value192,0.0026120916
value2,0.002611137
value286,0.0025934512
value25,0.0025630144
value242,0.0025566146
value207,0.0025163682
value40,0.0023720828
value136,0.002371831
value237,0.0023302543
value8,0.0022983837
value97,0.0022741938
value193,0.0022573704
value83,0.0021347778
value239,0.0020846764
value66,0.002044815
value17,0.0020398868
value85,0.0020296122
value161,0.0020200503
value123,0.0020097226
value172,0.0019553995
value293,0.0018428406
value235,0.0018211678
value229,0.001802157
value272,0.0017880875
value194,0.0017549832
value302,0.0017186895
value89,0.0017081038
value236,0.0016800417
value82,0.0016597306
value15,0.0016415019
value206,0.0016285524
value183,0.0016033063
value238,0.0015841087
value38,0.0015426237
value279,0.0015353854
value213,0.0015165621
value262,0.0014894531
value200,0.0014243487
value0,0.0013827847
value96,0.0013597641
value182,0.0013328852
value51,0.0012520404
value185,0.0012254708
value65,0.0012253496
value60,0.001225317
value168,0.0012158628
value130,0.0011740349
value277,0.0011524148
value280,0.0011377012
value24,0.0011257131
value34,0.0011183573
value3,0.0010748453
value100,0.0010627649
value98,0.0010203097
value94,0.0010200241
value1,0.0010155678
value264,0.0010098548
value88,0.0009961182
value287,0.00094405597
value274,0.0009430284
value72,0.0009394626
value307,0.0009239539
value285,0.0008838671
value30,0.0008619546
value140,0.0008404376
value254,0.0
value28,0.0
value244,0.0
value312,0.0
value245,0.0
value246,0.0
value314,0.0
value247,0.0
value27,0.0
value253,0.0
value225,0.0
value29,0.0
value250,0.0
value26,0.0
value252,0.0
value313,0.0
value243,0.0
value315,0.0
value322,0.0
value234,0.0
value230,0.0
value231,0.0
value232,0.0
value227,0.0
value321,0.0
value233,0.0
value320,0.0
value319,0.0
value241,0.0
value226,0.0
value33,0.0
value318,0.0
value317,0.0
value316,0.0
value31,0.0
value310,0.0
value10,0.0
value258,0.0
value23,0.0
value257,0.0
value301,0.0
value16,0.0
value300,0.0
value299,0.0
value281,0.0
value282,0.0
value283,0.0
value284,0.0
value298,0.0
value288,0.0
value289,0.0
value290,0.0
value291,0.0
value14,0.0
value7,0.0
value13,0.0
value11,0.0
value276,0.0
value19,0.0
value273,0.0
value266,0.0
value309,0.0
value259,0.0
value260,0.0
value261,0.0
value308,0.0
value263,0.0
value265,0.0
value4,0.0
value223,0.0
value22,0.0
value5,0.0
value268,0.0
value269,0.0
value270,0.0
value21,0.0
value6,0.0
value224,0.0
value211,0.0
value222,0.0
value145,0.0
value73,0.0
value68,0.0
value64,0.0
value137,0.0
value138,0.0
value139,0.0
value141,0.0
value142,0.0
value143,0.0
value144,0.0
value146,0.0
value221,0.0
value147,0.0
value148,0.0
value63,0.0
value150,0.0
value151,0.0
value152,0.0
value153,0.0
value154,0.0
value155,0.0
value156,0.0
value74,0.0
value75,0.0
value76,0.0
value77,0.0
value92,0.0
value90,0.0
value105,0.0
value106,0.0
value108,0.0
value109,0.0
value87,0.0
value111,0.0
value112,0.0
value113,0.0
value114,0.0
value115,0.0
value116,0.0
value86,0.0
value118,0.0
value84,0.0
value80,0.0
value122,0.0
value124,0.0
value125,0.0
value79,0.0
value157,0.0
value158,0.0
value159,0.0
value49,0.0
value47,0.0
value46,0.0
value45,0.0
value44,0.0
value43,0.0
value42,0.0
value41,0.0
value39,0.0
value36,0.0
value35,0.0
value208,0.0
value209,0.0
value210,0.0
value212,0.0
value214,0.0
value215,0.0
value216,0.0
value217,0.0
value218,0.0
value219,0.0
value220,0.0
value48,0.0
value191,0.0
value160,0.0
value50,0.0
value162,0.0
value163,0.0
value164,0.0
value165,0.0
value57,0.0
value169,0.0
value56,0.0
value171,0.0
value173,0.0
value174,0.0
value175,0.0
value55,0.0
value54,0.0
value53,0.0
value180,0.0
value181,0.0
value184,0.0
value186,0.0
value187,0.0
value188,0.0
value189,0.0
value323,0.0
