feature,importance
value44,0.15867715
value26,0.08939371
value8,0.06355996
value16,0.061440494
value6,0.058855455
value29,0.055383768
value14,0.051996745
value19,0.049089964
value28,0.042795446
value11,0.041749556
value27,0.038794044
value39,0.033547837
value9,0.03273083
value45,0.026075583
value37,0.025211705
value17,0.016747922
value40,0.016342105
value42,0.014916275
value43,0.012713407
value5,0.0124559505
value13,0.011232594
value46,0.010191955
value23,0.009090339
value30,0.008758557
value24,0.0077437167
value4,0.007041216
value3,0.0058211745
value41,0.005403275
value22,0.004760044
value33,0.0046854964
value20,0.0046592085
value35,0.0043618
value36,0.0043573026
value12,0.0031455446
value21,0.0015876411
value47,0.0015396727
value18,0.001054816
value32,0.00066187704
value7,0.00051107
value34,0.0003455706
value1,0.00019090364
value48,0.00018870924
value2,0.00013013511
value10,5.9478796e-05
value38,0.0
value31,0.0
value25,0.0
value15,0.0
value0,0.0
