feature,importance
value100,0.029306779
value735,0.024207553
value443,0.023478342
value107,0.02341516
value906,0.023362672
value732,0.022150818
value242,0.021475274
value138,0.021302296
value670,0.020158775
value631,0.020140652
value738,0.01982305
value136,0.0189847
value722,0.017991735
value588,0.01789102
value746,0.017841786
value244,0.017724155
value559,0.017696926
value646,0.01708489
value369,0.016842688
value879,0.016751649
value656,0.016031716
value769,0.01574095
value449,0.015479809
value750,0.014794425
value798,0.014594244
value25,0.012795612
value717,0.011729863
value813,0.010924925
value862,0.010480308
value74,0.010255383
value768,0.010041471
value41,0.009936946
value454,0.009508499
value742,0.007990395
value649,0.0076895836
value8,0.006757547
value780,0.006422929
value59,0.0059839524
value693,0.0055577145
value753,0.0052989577
value857,0.0047368216
fault_severity,0.0045908084
value664,0.0044076866
value715,0.0039571514
value810,0.0038098714
value94,0.0035652025
value142,0.0032567824
value826,0.0032267985
value820,0.0031827746
value167,0.0030845571
value88,0.0030450316
value908,0.002972138
value574,0.0028182226
value829,0.0027744975
value184,0.002774176
value639,0.0027698837
value64,0.002728783
value111,0.002654893
value860,0.0026022908
value560,0.0025514825
value14,0.0025484725
value815,0.002538219
value12,0.0025103376
value349,0.0025017331
value828,0.0024977468
value890,0.0024817912
value556,0.0024803707
value424,0.0024784687
value729,0.0024610923
value362,0.0024378214
value403,0.0024332756
value42,0.002425755
value158,0.0024255367
value43,0.002403375
value825,0.0023917796
value153,0.0023854028
value346,0.0023228067
value436,0.0023092015
value286,0.0022626964
value234,0.0022125388
value87,0.0022061924
value590,0.0022057171
value562,0.002194615
value15,0.0021041767
value253,0.002099956
value831,0.0020972833
value892,0.002078747
value220,0.0020628807
value880,0.0020582557
value885,0.0020544867
value577,0.0020494387
value811,0.0020470414
value869,0.0020467804
value288,0.0020243952
value802,0.0020172638
value408,0.0020053883
value760,0.0019988562
value35,0.001997851
value475,0.0019956569
value598,0.0019853145
value371,0.0019719184
value358,0.001964451
value678,0.0019593309
value106,0.0019520224
value754,0.0019357543
value251,0.001935179
value240,0.0019170772
value808,0.0019037932
value593,0.0018794982
value503,0.0018794067
value747,0.0018736932
value451,0.0018567884
value89,0.0018521018
value165,0.001851429
value452,0.0018338647
value878,0.0018277111
value727,0.0018212664
value899,0.0018045981
value412,0.0017819366
value843,0.001775917
value9,0.0017735148
value426,0.0017642358
value293,0.0017616015
value438,0.0017466245
value98,0.0017360309
value115,0.0017201339
value459,0.0016935978
value453,0.0016933721
value171,0.0016822825
value145,0.0016808474
value423,0.0016714904
value198,0.0016614648
value48,0.0016528075
value270,0.0016499211
value157,0.0016446345
value849,0.001644275
value858,0.0016269982
value401,0.0016056173
value679,0.0015940808
value817,0.001591264
value442,0.0015907591
value282,0.0015901861
value786,0.001589309
value32,0.0015870931
value439,0.0015813771
value325,0.0015610424
value807,0.001558583
value337,0.0015558576
value464,0.0015508407
value49,0.0015452415
value533,0.0015444414
value351,0.0015399319
value841,0.0015297614
value724,0.0015231493
value85,0.001515603
value180,0.0015153605
value511,0.0015137083
value905,0.0014986108
value133,0.0014870155
value497,0.0014832058
value139,0.0014828949
value719,0.0014775189
value131,0.001474593
value797,0.001472431
value11,0.0014556543
value496,0.0014538493
value213,0.0014531908
value27,0.0014358457
value356,0.0014356618
value775,0.0014154708
value30,0.0014149201
value53,0.0013909808
value474,0.0013846589
value90,0.0013677314
value564,0.0013536409
value400,0.001352865
value284,0.0013517502
value718,0.001320442
value321,0.0012887312
value755,0.0012832304
value479,0.0012798827
value680,0.0012739631
value499,0.001269358
value483,0.0012633593
value410,0.0012447906
value606,0.0012445924
value702,0.0012434404
value605,0.0012426963
value587,0.0012411672
value96,0.0012400155
value835,0.0012380044
value538,0.0012361229
value26,0.0012358394
value364,0.001234047
value120,0.0012245629
value821,0.00122424
value392,0.0012241744
value357,0.0012220625
value642,0.0012217129
value347,0.0012194534
value703,0.0012175879
value52,0.0012118018
value674,0.0012100559
value425,0.0012077661
value51,0.0012073928
value246,0.0012059308
value75,0.0012040981
value6,0.0011671266
value581,0.0011662886
value510,0.0011645143
value861,0.0011631473
value411,0.0011610229
value299,0.001160659
value409,0.0011592563
value238,0.0011588926
value610,0.0011586138
value177,0.0011580533
value480,0.001150309
value383,0.0011389168
value434,0.001137027
value260,0.0011358457
value770,0.0011352911
value200,0.0011335572
value614,0.0011307308
value151,0.0011276942
value116,0.0011240834
value163,0.0011153509
value402,0.0011148751
value661,0.0011134273
value397,0.00111318
value393,0.001111487
value814,0.00111118
value739,0.0011108229
value709,0.0011107387
value110,0.0011091316
value0,0.0011061911
value195,0.0011056567
value55,0.0010969234
value344,0.0010832207
value428,0.0010762048
value874,0.0010613606
value569,0.0010454525
value103,0.0010447918
value470,0.0010435722
value845,0.0010398079
value388,0.0010395342
value485,0.0010393135
value297,0.001034601
value191,0.0010310011
value683,0.0010284934
value604,0.0010278873
value361,0.0010134878
value225,0.0010113188
value864,0.0010094676
