feature,importance
value99,0.03776193
value106,0.032041386
value663,0.025342068
value739,0.024446974
value439,0.023457004
value732,0.023272613
value237,0.0226464
value637,0.022162773
value725,0.02154267
value550,0.020894598
value239,0.020066118
value365,0.018439896
value469,0.018261291
value623,0.01747977
value891,0.015718592
value450,0.015680676
value715,0.015288054
value579,0.015076043
value135,0.014937767
value728,0.014513439
value710,0.01343075
value736,0.013421678
value656,0.012800575
value805,0.012543762
value743,0.0125420205
value40,0.010624757
value640,0.010319389
value804,0.01029021
value73,0.00909494
value445,0.0077643264
value58,0.007597229
value8,0.0073856837
value137,0.0062989914
value846,0.006260325
value851,0.0058081257
value657,0.0057212864
value801,0.0051727328
fault_severity,0.005114091
value793,0.0050543738
value877,0.0048815794
value63,0.0045079133
value14,0.0043412303
value141,0.004308119
value41,0.004210561
value446,0.004118715
value802,0.0035683122
value89,0.0035272017
value42,0.003373937
value808,0.0033456676
value667,0.0033207405
value27,0.0032314267
value132,0.0032021487
value130,0.0031735855
value565,0.0031542236
value289,0.0031162614
value811,0.003116127
value474,0.0031149767
value353,0.0030826596
value166,0.0030074131
value720,0.0030029332
value630,0.0029942172
value183,0.0029571555
value867,0.0028996952
value653,0.002889564
value45,0.0028768377
value875,0.0028685979
value600,0.002866031
value747,0.002863547
value0,0.0028572525
value161,0.0028503416
value890,0.0028372894
value547,0.0028084444
value448,0.0027864024
value584,0.0027773178
value129,0.0027724258
value798,0.0027609994
value893,0.0027345368
value156,0.0027186433
value140,0.0026662857
value818,0.002661813
value832,0.0026579744
value381,0.002623914
value746,0.0026200074
value497,0.0025747581
value866,0.0025594512
value12,0.0025590374
value849,0.0025441716
value31,0.002534934
value152,0.0024845325
value852,0.0024805374
value449,0.002469467
value722,0.0024523197
value247,0.0024336583
value112,0.002407929
value133,0.002365075
value11,0.0022872726
value93,0.0022674152
value7,0.0022630768
value470,0.0022617162
value92,0.0022615455
value144,0.002258796
value230,0.0022176236
value454,0.0022134942
value874,0.0021979888
value872,0.0021940505
value536,0.00217226
value15,0.002171395
value19,0.0021684375
value238,0.0021480129
value551,0.0021478566
value471,0.0021378319
value277,0.0021284064
value816,0.0021201712
value43,0.0020904108
value850,0.0020889835
value233,0.0020791504
value824,0.0020656558
value894,0.0020638031
value295,0.0020578676
value400,0.0020501437
value18,0.0019978194
value84,0.0019909341
value341,0.0019874033
value455,0.0019701691
value52,0.001969425
value59,0.0019648205
value131,0.0019630496
value288,0.0019610124
value587,0.0019487543
value419,0.0019451746
value639,0.0019379897
value354,0.0019235332
value491,0.0019099541
value227,0.0019058519
value466,0.0019037433
value409,0.0019020238
value434,0.0018786473
value358,0.0018709865
value789,0.0018656224
value507,0.0018485867
value250,0.0018464226
value33,0.0018316295
value803,0.0018176803
value841,0.0018138897
value216,0.0018071039
value806,0.0017991981
value204,0.0017941307
value421,0.0017844277
value157,0.0017774763
value285,0.0017750069
value752,0.0017429739
value197,0.0017313614
value431,0.0017045016
value79,0.0016816395
value48,0.0016768314
value3,0.0016698512
value641,0.0016662827
value320,0.001662126
value526,0.0016474627
value438,0.0016465348
value506,0.0016242107
value352,0.0016048334
value29,0.0015854029
value267,0.0015763729
value678,0.0015756857
value64,0.0015667573
value819,0.0015486694
value603,0.00153904
value830,0.0015346423
value761,0.001526675
value679,0.0015222578
value595,0.0015190524
value316,0.0015067686
value202,0.0015016181
value475,0.0014852913
value693,0.0014509332
value581,0.0014491035
value768,0.0014469958
value765,0.0014468047
value97,0.0014413681
value606,0.0014364163
value787,0.0014349035
value573,0.0014342268
value395,0.0014320404
value555,0.0014198682
value427,0.0014158096
value398,0.0013998384
value114,0.0013995803
value389,0.001397708
value374,0.0013955807
value698,0.0013917516
value490,0.0013911858
value315,0.0013859197
value503,0.0013765186
value807,0.0013742987
value367,0.0013703627
value636,0.0013696409
value146,0.0013696274
value49,0.001363171
value674,0.0013428632
value384,0.00132729
value582,0.0013270808
value281,0.0013266122
value342,0.0013137886
value597,0.0013093489
value673,0.0013050073
value799,0.0012784912
value119,0.0012766282
value879,0.001273479
value420,0.0012693425
value589,0.0012676892
value189,0.001267403
value74,0.001265466
value401,0.0012653649
value711,0.0012582843
value337,0.0012529175
value812,0.0012506801
value724,0.001250493
value602,0.0012501378
value408,0.0012490813
value406,0.0012471739
value578,0.001235213
value566,0.001233688
value257,0.0012329475
value111,0.0012228232
value109,0.0012136576
value20,0.0012107826
value733,0.0012014393
value524,0.0011996047
value730,0.0011995974
value504,0.0011995545
value193,0.0011969887
value187,0.001185349
value880,0.0011780038
value339,0.0011758471
value671,0.0011693134
value821,0.0011688392
value442,0.0011499563
value344,0.0011388232
value235,0.0011108348
value815,0.0011062365
value865,0.0010650787
value179,0.0010631292
value174,0.0010412812
value67,0.001039362
value838,0.0010259866
value371,0.0010157854
value435,0.0010026164
value418,0.0010001587
value643,0.0
value681,0.0
value644,0.0
value682,0.0
value680,0.0
value645,0.0
value646,0.0
value669,0.0
value647,0.0
value648,0.0
value668,0.0
value53,0.0
value670,0.0
value666,0.0
value665,0.0
value664,0.0
value54,0.0
value662,0.0
value661,0.0
value660,0.0
value659,0.0
value642,0.0
value672,0.0
value55,0.0
value675,0.0
value676,0.0
value56,0.0
value655,0.0
value654,0.0
value57,0.0
value677,0.0
value652,0.0
value651,0.0
value650,0.0
value649,0.0
value658,0.0
value618,0.0
value638,0.0
value60,0.0
value567,0.0
value568,0.0
value569,0.0
value570,0.0
value571,0.0
value572,0.0
value574,0.0
value575,0.0
value576,0.0
value577,0.0
value66,0.0
value580,0.0
value583,0.0
value65,0.0
value585,0.0
value586,0.0
value588,0.0
value564,0.0
value563,0.0
value562,0.0
value68,0.0
value544,0.0
value545,0.0
value546,0.0
value70,0.0
value548,0.0
value549,0.0
value69,0.0
value552,0.0
value561,0.0
value553,0.0
value554,0.0
value556,0.0
value557,0.0
value558,0.0
value559,0.0
value560,0.0
value590,0.0
value591,0.0
value592,0.0
value627,0.0
value620,0.0
value621,0.0
value622,0.0
value62,0.0
value624,0.0
value625,0.0
value626,0.0
value628,0.0
value684,0.0
value629,0.0
value61,0.0
value631,0.0
value632,0.0
value633,0.0
value634,0.0
value635,0.0
value619,0.0
value617,0.0
value593,0.0
value607,0.0
value594,0.0
value596,0.0
value598,0.0
value599,0.0
value601,0.0
value604,0.0
value605,0.0
value608,0.0
value616,0.0
value609,0.0
value610,0.0
value611,0.0
value612,0.0
value613,0.0
value614,0.0
value615,0.0
value683,0.0
value712,0.0
value685,0.0
value686,0.0
value822,0.0
value823,0.0
value23,0.0
value825,0.0
value826,0.0
value827,0.0
value828,0.0
value829,0.0
value831,0.0
value22,0.0
value833,0.0
value834,0.0
value835,0.0
value836,0.0
value837,0.0
value839,0.0
value840,0.0
value842,0.0
value843,0.0
value820,0.0
value24,0.0
value817,0.0
value34,0.0
value790,0.0
value791,0.0
value792,0.0
value35,0.0
value794,0.0
value795,0.0
value796,0.0
value797,0.0
value800,0.0
value25,0.0
value32,0.0
value30,0.0
value28,0.0
value809,0.0
value810,0.0
value26,0.0
value813,0.0
value814,0.0
value844,0.0
value845,0.0
value21,0.0
value883,0.0
value873,0.0
value6,0.0
value5,0.0
value876,0.0
value4,0.0
value878,0.0
value881,0.0
value882,0.0
value884,0.0
value871,0.0
value885,0.0
value886,0.0
value887,0.0
value888,0.0
value889,0.0
value2,0.0
value892,0.0
value1,0.0
value9,0.0
value870,0.0
value847,0.0
value858,0.0
value848,0.0
value17,0.0
value16,0.0
value853,0.0
value854,0.0
value855,0.0
value856,0.0
value857,0.0
value859,0.0
value869,0.0
value860,0.0
value861,0.0
value862,0.0
value863,0.0
value864,0.0
value13,0.0
value10,0.0
value868,0.0
value788,0.0
value786,0.0
value785,0.0
value721,0.0
value713,0.0
value714,0.0
value51,0.0
value716,0.0
value717,0.0
value718,0.0
value719,0.0
value50,0.0
value723,0.0
value709,0.0
value726,0.0
value727,0.0
value47,0.0
value729,0.0
value731,0.0
value46,0.0
value734,0.0
value735,0.0
value542,0.0
value708,0.0
value737,0.0
value696,0.0
value687,0.0
value688,0.0
value689,0.0
value690,0.0
value691,0.0
value692,0.0
value694,0.0
value695,0.0
value697,0.0
value707,0.0
value699,0.0
value700,0.0
value701,0.0
value702,0.0
value703,0.0
value704,0.0
value705,0.0
value706,0.0
value44,0.0
value738,0.0
value784,0.0
value774,0.0
value764,0.0
value766,0.0
value767,0.0
value769,0.0
value770,0.0
value771,0.0
value772,0.0
value773,0.0
value775,0.0
value762,0.0
value776,0.0
value777,0.0
value778,0.0
value779,0.0
value780,0.0
value781,0.0
value782,0.0
value783,0.0
value763,0.0
value760,0.0
value39,0.0
value748,0.0
value740,0.0
value741,0.0
value742,0.0
value38,0.0
value744,0.0
value745,0.0
value37,0.0
value36,0.0
value749,0.0
value759,0.0
value750,0.0
value751,0.0
value753,0.0
value754,0.0
value755,0.0
value756,0.0
value757,0.0
value758,0.0
value543,0.0
value117,0.0
value541,0.0
value540,0.0
value248,0.0
value249,0.0
value251,0.0
value252,0.0
value253,0.0
value254,0.0
value255,0.0
value256,0.0
value258,0.0
value259,0.0
value260,0.0
value261,0.0
value262,0.0
value263,0.0
value264,0.0
value265,0.0
value266,0.0
value268,0.0
value269,0.0
value94,0.0
value246,0.0
value245,0.0
value232,0.0
value223,0.0
value224,0.0
value225,0.0
value226,0.0
value228,0.0
value229,0.0
value100,0.0
value231,0.0
value98,0.0
value244,0.0
value234,0.0
value236,0.0
value96,0.0
value95,0.0
value240,0.0
value241,0.0
value242,0.0
value243,0.0
value270,0.0
value271,0.0
value272,0.0
value308,0.0
value300,0.0
value301,0.0
value302,0.0
value303,0.0
value304,0.0
value305,0.0
value306,0.0
value307,0.0
value309,0.0
value298,0.0
value310,0.0
value311,0.0
value312,0.0
value313,0.0
value314,0.0
value317,0.0
value318,0.0
value319,0.0
value299,0.0
value297,0.0
value273,0.0
value283,0.0
value274,0.0
value275,0.0
value276,0.0
value91,0.0
value278,0.0
value279,0.0
value280,0.0
value282,0.0
value284,0.0
value296,0.0
value286,0.0
value287,0.0
value90,0.0
value290,0.0
value291,0.0
value292,0.0
value293,0.0
value294,0.0
value222,0.0
value221,0.0
value220,0.0
value155,0.0
value147,0.0
value148,0.0
value149,0.0
value150,0.0
value151,0.0
value105,0.0
value153,0.0
value154,0.0
value104,0.0
value107,0.0
value158,0.0
value159,0.0
value160,0.0
value103,0.0
value162,0.0
value163,0.0
value164,0.0
value165,0.0
value145,0.0
value143,0.0
value167,0.0
value128,0.0
value120,0.0
value121,0.0
value122,0.0
value123,0.0
value124,0.0
value125,0.0
value126,0.0
value127,0.0
value116,0.0
value142,0.0
value115,0.0
value113,0.0
value134,0.0
value136,0.0
value110,0.0
value138,0.0
value139,0.0
value108,0.0
value102,0.0
value168,0.0
value219,0.0
value208,0.0
value198,0.0
value199,0.0
value200,0.0
value201,0.0
value203,0.0
value205,0.0
value206,0.0
value207,0.0
value209,0.0
value195,0.0
value210,0.0
value211,0.0
value212,0.0
value213,0.0
value214,0.0
value215,0.0
value217,0.0
value218,0.0
value196,0.0
value194,0.0
value169,0.0
value180,0.0
value170,0.0
value171,0.0
value172,0.0
value173,0.0
value175,0.0
