feature,importance
value100,0.029799007
value107,0.025700051
value442,0.024063224
value734,0.023539277
value737,0.02347823
value448,0.022264007
value557,0.021822501
value135,0.021544171
value629,0.020745974
value721,0.020605566
value731,0.020233244
value902,0.02008585
value137,0.019728232
value745,0.01943337
value670,0.018992653
value74,0.018933436
value876,0.018183786
value240,0.017772174
value472,0.015478099
value85,0.014930068
value767,0.0149079375
value768,0.014679112
value587,0.013244377
value749,0.012881605
value25,0.011599511
value813,0.011431841
value861,0.01023011
value41,0.010139566
value453,0.008421557
value647,0.007924797
value856,0.0070350785
value8,0.0069226185
value693,0.0067932107
value59,0.00629803
value877,0.0053396784
fault_severity,0.0053310227
value664,0.0050694076
value817,0.0050658872
value774,0.0049848636
value42,0.004481188
value401,0.0044552386
value802,0.004324726
value827,0.004199168
value811,0.0041878717
value904,0.0039448347
value859,0.0038936157
value828,0.0037892745
value826,0.0036374538
value11,0.0036108266
value12,0.00351181
value43,0.0034404758
value820,0.0033487196
value93,0.003256164
value166,0.0031510196
value0,0.003125353
value183,0.0030985037
value341,0.0030633404
value730,0.0030485762
value161,0.0029960508
value199,0.002849505
value530,0.0028147637
value599,0.002813825
value494,0.002790604
value253,0.0027858152
value286,0.0027458693
value179,0.0027445974
value323,0.0027112605
value758,0.0026767936
value571,0.002663279
value64,0.0026479445
value19,0.0026445647
value315,0.0026368012
value32,0.0026118595
value558,0.0025399926
value475,0.0025341886
value14,0.0025304998
value389,0.0024707676
value750,0.0024662258
value291,0.0024561642
value49,0.0024433231
value233,0.0024418416
value726,0.0023888801
value88,0.0023847953
value402,0.0023542107
value119,0.0023510247
value408,0.0023378318
value55,0.0023249777
value840,0.0023062297
value321,0.0023051442
value493,0.002302605
value603,0.0022662017
value867,0.002254946
value699,0.0022393013
value406,0.002237555
value882,0.0022324554
value360,0.0022228158
value674,0.0022182825
value130,0.0022125742
value27,0.002211006
value761,0.0022089344
value227,0.0022020438
value269,0.0021804606
value739,0.0021789405
value194,0.0021735425
value114,0.0021699136
value830,0.00216911
value644,0.0021647478
value282,0.0021613298
value355,0.0021578663
value141,0.00215428
value663,0.0021384906
value754,0.0021153206
value176,0.0021047867
value51,0.0020763397
value144,0.0020752351
value296,0.0020718377
value643,0.0020684504
value3,0.0020683846
value887,0.0020352106
value469,0.0020210498
value445,0.0020190398
value842,0.0020135592
value752,0.0020113082
value9,0.0020108412
value560,0.0019996844
value410,0.0019736968
