feature,importance
value301,0.037661083
value165,0.034838784
value300,0.031766944
value92,0.029236179
value90,0.023185613
value31,0.021258801
value129,0.020406786
value290,0.019381195
volume,0.01878301
value201,0.018545786
value299,0.018339911
value195,0.018171143
value133,0.017996598
value102,0.01788191
value199,0.017601153
value117,0.017375905
value250,0.0172516
value127,0.016890617
value306,0.015806211
value68,0.0154009955
value134,0.015398364
value101,0.015166674
value103,0.014990123
value128,0.014406412
value69,0.013443325
value132,0.012629354
value274,0.011936788
value187,0.011874139
value200,0.011468081
value126,0.011411888
value272,0.011028965
value198,0.010788037
value3,0.010491224
value192,0.010362035
value194,0.010220921
value249,0.0093252715
value286,0.0092474595
value130,0.009134574
value94,0.009070611
value202,0.008927966
value51,0.008716707
value110,0.008622233
value291,0.008614872
value181,0.008589369
value292,0.008572438
value100,0.008552839
value264,0.008432004
value93,0.008190132
value175,0.008054022
value174,0.007997128
value119,0.0077752224
value131,0.007531584
value242,0.0072273877
value19,0.007213273
value261,0.0069854287
value281,0.0065323305
value77,0.006334674
value81,0.0059906766
value193,0.0053038886
value57,0.0052748183
value298,0.0045726327
value183,0.004520186
value140,0.004440171
value237,0.004381241
value17,0.0041644815
value280,0.0039429637
value106,0.0039363913
value32,0.0037111053
value61,0.0036840704
value269,0.0036387206
value241,0.0034284191
value256,0.0034087019
value168,0.0033620272
value58,0.0032401534
value120,0.0032383185
value189,0.0031492126
value245,0.003061173
value104,0.003039614
value9,0.00300905
value84,0.003007264
value173,0.0029281867
value11,0.0029207123
value16,0.0028780482
value164,0.0028573421
value2,0.0027736947
value204,0.002744439
value5,0.002725823
value279,0.0026953926
value8,0.002558386
value70,0.0025551275
value166,0.0023895993
value39,0.0022834367
value98,0.0022227422
value230,0.0021888085
value178,0.002114572
value123,0.002108674
value96,0.0020737303
value180,0.0020324653
value231,0.001999582
value88,0.0019629342
value266,0.0018896873
value186,0.0017993063
value273,0.0017763514
value60,0.0017745373
value248,0.0017736168
value135,0.0017713596
value97,0.0017033569
value176,0.0017015017
value232,0.0017000459
value210,0.0016785607
value82,0.0016744892
value224,0.0016726832
value80,0.0016420669
value115,0.0016095622
value35,0.0015826565
value149,0.0015377465
value66,0.001526959
value234,0.001491436
value251,0.0014648656
value177,0.0014300824
value23,0.0014282326
value71,0.0014244454
value243,0.0013851969
value46,0.0013489159
value302,0.001345158
value136,0.0013225896
value137,0.0012592401
value50,0.0012560012
value227,0.0012439863
value270,0.0011889968
value99,0.0011730146
value287,0.0011669652
value171,0.0011662149
value223,0.0011526215
value314,0.0011277576
value78,0.0011007626
value59,0.0010916967
value121,0.0010849065
value95,0.0010846906
value265,0.0010652654
value285,0.0010583428
value244,0.0010578708
value203,0.0010473799
value182,0.0009782608
value252,0.000932591
value283,0.0009007969
value65,0.0008526523
value85,0.0008462257
value304,0.0008212063
value1,0.00079579273
value297,0.0007752596
value36,0.0007530504
value222,0.0
value214,0.0
value216,0.0
value217,0.0
value316,0.0
value212,0.0
value313,0.0
value309,0.0
value213,0.0
value218,0.0
value311,0.0
value219,0.0
value220,0.0
value312,0.0
value215,0.0
value315,0.0
value310,0.0
value221,0.0
value271,0.0
value247,0.0
value225,0.0
value282,0.0
value254,0.0
value255,0.0
value284,0.0
value257,0.0
value258,0.0
value259,0.0
value260,0.0
value262,0.0
value288,0.0
value263,0.0
value278,0.0
value277,0.0
value276,0.0
value267,0.0
value268,0.0
value275,0.0
value253,0.0
value289,0.0
value226,0.0
value305,0.0
value308,0.0
value307,0.0
value228,0.0
value229,0.0
value233,0.0
value235,0.0
value236,0.0
value238,0.0
value293,0.0
value239,0.0
value240,0.0
value303,0.0
value246,0.0
value296,0.0
value295,0.0
value294,0.0
value211,0.0
value158,0.0
value209,0.0
value42,0.0
value44,0.0
value45,0.0
value47,0.0
value48,0.0
value49,0.0
value52,0.0
value53,0.0
value54,0.0
value55,0.0
value56,0.0
value62,0.0
value63,0.0
value64,0.0
value67,0.0
value72,0.0
value73,0.0
value74,0.0
value75,0.0
value76,0.0
value79,0.0
value83,0.0
value86,0.0
value87,0.0
value43,0.0
value41,0.0
value91,0.0
value40,0.0
value4,0.0
value6,0.0
value7,0.0
value10,0.0
value12,0.0
value13,0.0
value14,0.0
value15,0.0
value18,0.0
value20,0.0
value21,0.0
value22,0.0
value24,0.0
value25,0.0
value26,0.0
value27,0.0
value28,0.0
value29,0.0
value30,0.0
value33,0.0
value34,0.0
value37,0.0
value38,0.0
value89,0.0
value105,0.0
value208,0.0
value154,0.0
value156,0.0
value157,0.0
value0,0.0
value159,0.0
value160,0.0
value161,0.0
value162,0.0
value163,0.0
value167,0.0
value169,0.0
value170,0.0
value172,0.0
value179,0.0
value184,0.0
value185,0.0
value188,0.0
value190,0.0
value191,0.0
value196,0.0
value197,0.0
value205,0.0
value206,0.0
value207,0.0
value155,0.0
value153,0.0
value107,0.0
value152,0.0
value108,0.0
value109,0.0
value111,0.0
value112,0.0
value113,0.0
value114,0.0
value116,0.0
value118,0.0
value122,0.0
value124,0.0
value125,0.0
value138,0.0
value139,0.0
value141,0.0
value142,0.0
value143,0.0
value144,0.0
value145,0.0
value146,0.0
value147,0.0
value148,0.0
value150,0.0
value151,0.0
value317,0.0
