feature,importance
value44,0.1676169
value16,0.10264042
value18,0.068748675
value11,0.058269616
value43,0.054179396
value14,0.05280814
value41,0.047767084
value26,0.04161511
value35,0.04060527
value40,0.03358624
value6,0.02666884
value45,0.025461596
value34,0.022925124
value30,0.022835115
value39,0.022537211
value13,0.022068698
value29,0.021373928
value28,0.019714266
value2,0.017859317
value27,0.013235569
value22,0.013138909
value25,0.011579452
value12,0.011572191
value46,0.00915239
value17,0.008799646
value23,0.008232379
value47,0.0072274697
value37,0.0067460914
value3,0.005226874
value42,0.0048760874
value8,0.0045917626
value7,0.0041825217
value20,0.004179952
value9,0.0035906073
value33,0.0032472888
value10,0.0025722722
value1,0.00217615
value36,0.0018884902
value4,0.0015870612
value24,0.0011920609
value32,0.00082777307
value19,0.0006157145
value21,0.00010565111
value48,9.818868e-05
value5,7.650661e-05
value38,0.0
value31,0.0
value15,0.0
value0,0.0
