feature,importance
value623,0.028323337
value441,0.028135402
value101,0.02799437
value732,0.027016047
value139,0.02695745
value137,0.026333544
value239,0.02611875
value108,0.02441395
value897,0.021882914
value716,0.021112718
value725,0.020948855
value581,0.02046209
value740,0.020119533
value728,0.019360332
value663,0.019238818
value241,0.01842118
value365,0.017980648
value552,0.016769188
value638,0.016753143
value471,0.016340822
value447,0.0137771545
value8,0.013228678
value711,0.013087132
value75,0.012575889
value656,0.012226288
value452,0.011514237
value476,0.011106356
value641,0.009383127
value743,0.008486419
value805,0.007946372
value60,0.006105942
value818,0.005789522
value848,0.0054865684
value32,0.00540822
value11,0.005277882
value27,0.005232821
value736,0.0051566176
value85,0.005056538
value168,0.0047504553
value43,0.004191602
fault_severity,0.004130937
value400,0.004055422
value143,0.0040185894
value812,0.0038590026
value86,0.0037846402
value896,0.0036278423
value358,0.003376122
value881,0.003355414
value746,0.0031961075
value899,0.003046624
value35,0.0030395153
value134,0.003031481
value657,0.0030095614
value405,0.0029553645
value851,0.0029020384
value14,0.002878092
value813,0.0028434468
value288,0.0028423523
value353,0.0028054768
value357,0.0028049343
value184,0.0028013184
value592,0.002726151
value231,0.0027259118
value457,0.0026935427
value820,0.002666058
value566,0.0026532272
value835,0.0026501156
value853,0.0026358592
value367,0.0026139112
value636,0.0026080704
value354,0.0026036515
value171,0.0026033581
value52,0.0026025707
value472,0.0025439044
value803,0.0025320766
value792,0.0025124378
value284,0.0024737664
value30,0.0024696107
value88,0.0024066116
value802,0.0023693559
value217,0.0023579425
value50,0.002323469
value12,0.002278385
value0,0.0022396974
value720,0.0022344908
value583,0.0022020235
value89,0.0021966062
value450,0.0021811286
value493,0.0021792913
value7,0.0021666011
value876,0.002141232
value251,0.0021382007
value571,0.0021337126
value166,0.0021296104
value549,0.0021294844
value433,0.0021254842
value49,0.0021230606
value146,0.0020851737
value653,0.0020582308
value808,0.002043134
value265,0.002024956
value871,0.0020210922
value277,0.0020195507
value163,0.0020168228
value525,0.0019944736
value294,0.0019848577
value18,0.0019757622
value91,0.0019754819
value56,0.0019733086
value553,0.001961533
value752,0.001956353
value133,0.0019429673
value54,0.0019409654
value574,0.0019401875
value811,0.0019281381
value131,0.0019272194
value666,0.0019156653
value289,0.0019117056
value341,0.0019114569
value499,0.0019066709
value344,0.0019062614
value154,0.0019054405
value90,0.0018999276
value473,0.0018982847
value744,0.0018967784
value436,0.0018792475
value539,0.0018742438
value821,0.0018640376
value319,0.0018592876
value872,0.0018429832
value841,0.0018416235
value181,0.0018150838
value440,0.0017941713
value453,0.0017925048
value180,0.0017908444
value596,0.0017885538
value94,0.0017873107
value198,0.0017824895
value555,0.0017583044
value249,0.0017482601
value852,0.0017207897
value116,0.001710594
value631,0.0016838801
value468,0.0016828682
value508,0.0016748011
value527,0.0016623345
value19,0.0016595393
value384,0.0016523091
value712,0.001649179
value451,0.0016451257
value580,0.0016394936
value258,0.0016362608
value587,0.0016335315
value448,0.0016176127
value99,0.001615758
value140,0.0016015201
value691,0.0015998003
value807,0.0015972098
value463,0.0015953761
value789,0.0015946166
value44,0.0015879844
value859,0.0015864003
value267,0.0015803816
value854,0.0015751163
value640,0.0015665608
value635,0.0015559207
value283,0.0015347472
value437,0.0015247527
value66,0.0015001465
value646,0.0014937049
value456,0.0014534967
value419,0.0014378928
