feature,importance
value303,0.052230865
value302,0.033323202
value163,0.029543223
value292,0.023878688
value131,0.022945719
value200,0.022754177
value198,0.021854125
value86,0.019593086
volume,0.019370787
value194,0.019248234
value125,0.019015046
value114,0.018547272
value98,0.017838592
value130,0.017207613
value178,0.016687835
value97,0.016298033
value191,0.016277432
value195,0.015737634
value118,0.015526184
value64,0.01506693
value201,0.014840794
value224,0.013871305
value30,0.013773881
value274,0.013469161
value282,0.01327884
value124,0.013202441
value126,0.012859619
value197,0.012518146
value65,0.012254596
value199,0.012003412
value251,0.011342563
value250,0.011164444
value47,0.010667819
value192,0.010595371
value117,0.010431326
value247,0.010418608
value90,0.010408162
value236,0.010211632
value263,0.010206321
value128,0.009901582
value53,0.0098258685
value288,0.009569392
value301,0.00933044
value186,0.009297418
value123,0.008892167
value171,0.008655477
value291,0.008556037
value266,0.008154549
value127,0.008021356
value193,0.007992549
value104,0.0071669123
value19,0.0060512424
value107,0.0057731858
value293,0.005714869
value129,0.005493207
value96,0.005464107
value99,0.0052203923
value294,0.005104439
value271,0.004988377
value244,0.004921718
value12,0.004429244
value116,0.0043822466
value137,0.004187237
value173,0.004057506
value174,0.004049656
value165,0.004046337
value84,0.0038815548
value180,0.003620303
value9,0.003271435
value135,0.0032192403
value80,0.0031591426
value89,0.0031262971
value132,0.0029968645
value300,0.002993249
value276,0.0029290523
value283,0.0029271112
value157,0.002919959
value225,0.0029196015
value172,0.0028545058
value162,0.0028544462
value8,0.0027822673
value42,0.002756945
value2,0.0026988424
value67,0.0026783708
value95,0.0025978168
value238,0.0025532625
value188,0.0024892755
value249,0.002431335
value233,0.0024206352
value307,0.0022946356
value66,0.0022916563
value112,0.0022255639
value170,0.0022183994
value18,0.0022168388
value77,0.0021867172
value264,0.0021592998
value148,0.0020785015
value94,0.0020238552
value203,0.0019049793
value29,0.0018841446
value93,0.0018488944
value268,0.0018487913
value76,0.001827314
value267,0.001783309
value61,0.0017824846
value102,0.001772153
value190,0.0016999462
value45,0.0016929022
value145,0.0016923568
value234,0.0016698868
value22,0.0016605317
value189,0.0016108247
value253,0.0015774852
value17,0.0015711074
value54,0.001567974
value55,0.0015159912
value35,0.0014959732
value275,0.0014853134
value237,0.0014780188
value28,0.0014639641
value32,0.0014467507
value235,0.0014355595
value167,0.001416906
value81,0.0013513039
value88,0.0012989894
value60,0.0012785714
value229,0.0012664436
value121,0.0012659627
value164,0.0012500613
value36,0.0012394558
value133,0.0012326314
value23,0.0012057911
value316,0.0012053428
value92,0.0011566969
value231,0.0010735269
value289,0.0010666626
value185,0.0010627941
value168,0.0010522706
value78,0.0010229825
value258,0.0010212385
value296,0.0010166935
value272,0.0009947403
value287,0.0009645856
value260,0.00094221736
value175,0.0009282478
value209,0.00091600255
value202,0.0009147231
value113,0.00090311863
value166,0.00088216824
value252,0.0008580249
value119,0.0007674998
value34,0.0007538229
value20,0.0007463882
value299,0.00073994295
value240,0.0
value239,0.0
value270,0.0
value273,0.0
value313,0.0
value277,0.0
value278,0.0
value279,0.0
value280,0.0
value281,0.0
value284,0.0
value314,0.0
value315,0.0
value223,0.0
value285,0.0
value317,0.0
value318,0.0
value286,0.0
value319,0.0
value290,0.0
value295,0.0
value222,0.0
value221,0.0
value220,0.0
value219,0.0
value218,0.0
value297,0.0
value217,0.0
value216,0.0
value269,0.0
value226,0.0
value227,0.0
value298,0.0
value241,0.0
value242,0.0
value243,0.0
value311,0.0
value245,0.0
value246,0.0
value310,0.0
value248,0.0
value309,0.0
value308,0.0
value254,0.0
value255,0.0
value256,0.0
value228,0.0
value232,0.0
value257,0.0
value306,0.0
value259,0.0
value261,0.0
value262,0.0
value214,0.0
value265,0.0
value230,0.0
value312,0.0
value305,0.0
value304,0.0
value215,0.0
value160,0.0
value213,0.0
value44,0.0
value48,0.0
value49,0.0
value50,0.0
value51,0.0
value52,0.0
value56,0.0
value57,0.0
value58,0.0
value59,0.0
value62,0.0
value63,0.0
value68,0.0
value69,0.0
value70,0.0
value71,0.0
value72,0.0
value73,0.0
value74,0.0
value75,0.0
value79,0.0
value82,0.0
value83,0.0
value85,0.0
value46,0.0
value43,0.0
value91,0.0
value41,0.0
value1,0.0
value3,0.0
value4,0.0
value5,0.0
value6,0.0
value7,0.0
value10,0.0
value11,0.0
value13,0.0
value14,0.0
value15,0.0
value16,0.0
value21,0.0
value24,0.0
value25,0.0
value26,0.0
value27,0.0
value31,0.0
value33,0.0
value37,0.0
value38,0.0
value39,0.0
value40,0.0
value87,0.0
value100,0.0
value212,0.0
value153,0.0
value155,0.0
value156,0.0
value158,0.0
value159,0.0
value0,0.0
value161,0.0
value169,0.0
value176,0.0
value177,0.0
value179,0.0
value181,0.0
value182,0.0
value183,0.0
value184,0.0
value187,0.0
value196,0.0
value204,0.0
value205,0.0
value206,0.0
value207,0.0
value208,0.0
value210,0.0
value211,0.0
value154,0.0
value152,0.0
value101,0.0
value151,0.0
value103,0.0
value105,0.0
value106,0.0
value108,0.0
value109,0.0
value110,0.0
value111,0.0
value115,0.0
value120,0.0
value122,0.0
value134,0.0
value136,0.0
value138,0.0
value139,0.0
value140,0.0
value141,0.0
value142,0.0
value143,0.0
value144,0.0
value146,0.0
value147,0.0
value149,0.0
value150,0.0
value320,0.0
