feature,importance
value43,0.22101508
value11,0.11345143
value6,0.10801489
value14,0.05537931
value24,0.047824193
value26,0.044517927
value17,0.042415794
value25,0.040325798
value18,0.03376961
value42,0.027828913
value23,0.026661448
value28,0.026456662
value15,0.026333822
value44,0.024068
value8,0.018835569
value33,0.018752148
value40,0.017050253
value35,0.011196104
value41,0.010938442
value22,0.010197314
value38,0.008682894
value27,0.0077194916
value2,0.0073736687
value9,0.0066250595
value39,0.006258383
value10,0.006159567
value46,0.0056545576
value19,0.0033057316
value21,0.003294373
value45,0.0029600796
value20,0.002882781
value36,0.0028290383
value12,0.0027090525
value47,0.0027055664
value1,0.0019515305
value31,0.0018467896
value16,0.0004952294
value29,0.0004825489
value7,0.00032833585
value13,0.00030093273
value4,0.00022376674
value34,9.961508e-05
value32,5.7137426e-05
value5,2.1225676e-05
value37,0.0
value30,0.0
value3,0.0
value0,0.0
