feature,importance
value38,0.35451987
value25,0.17472589
value24,0.106530204
value2,0.091476336
value48,0.06808207
value6,0.0520436
value41,0.013601564
value37,0.013098266
value23,0.012169082
value5,0.011603534
value7,0.011219781
value32,0.01068845
value19,0.010476387
value10,0.009946309
value35,0.007004145
value1,0.0066951676
value36,0.0053212885
value21,0.0048156963
value44,0.004575383
value12,0.004303016
value17,0.004267521
value16,0.0036083627
value11,0.002899007
value30,0.0028977762
value45,0.002896125
value34,0.0022315467
value33,0.001414524
value18,0.0012104277
value13,0.00092096813
value29,0.00088563806
value14,0.00082177774
value40,0.0005318666
value20,0.0005234456
value39,0.00042713503
value4,0.0003962164
value26,0.00029698762
value47,0.00027622923
value43,0.00014180405
value27,0.00014138788
value46,0.000112322916
value22,9.226965e-05
value28,6.156888e-05
value9,4.908048e-05
value3,0.0
value31,0.0
value42,0.0
value15,0.0
value8,0.0
value0,0.0
