feature,importance
value303,0.123997055
value129,0.04654443
value280,0.041810922
value100,0.03669684
value31,0.035545874
value115,0.034874205
value131,0.03245457
value201,0.032410283
value188,0.026190404
value196,0.02530043
value126,0.022385074
value199,0.018508092
value125,0.017765885
value22,0.017337186
value194,0.01696426
value46,0.016541677
value211,0.015372533
value251,0.014987522
value223,0.014814988
value301,0.014740017
value74,0.014716544
value302,0.0144510595
volume,0.01434465
value124,0.011782393
value195,0.011122874
value292,0.010931051
value202,0.010860147
value173,0.010693554
value288,0.010518508
value79,0.01029804
value132,0.010186549
value263,0.010122407
value99,0.009571588
value88,0.009055228
value197,0.009050475
value274,0.008671284
value57,0.008471141
value32,0.008341168
value90,0.0072032376
value118,0.007144985
value68,0.006863387
value250,0.006592007
value98,0.0063340855
value180,0.0061347373
value2,0.006119834
value127,0.0054586246
value104,0.005352429
value243,0.0052655665
value130,0.0052361833
value3,0.004762326
value212,0.004690896
value293,0.0042143557
value294,0.0041556517
value315,0.003912672
value177,0.0038008774
value200,0.0034687903
value117,0.0034619172
value101,0.0031021168
value164,0.002634388
value266,0.0026263848
value80,0.002558411
value231,0.0024862757
value64,0.0024747886
value91,0.0024537889
value237,0.0024267535
value192,0.002345999
value51,0.002296666
value295,0.0022611432
value272,0.0021855065
value61,0.0021348763
value193,0.002133808
value30,0.002040155
value307,0.0020248701
value33,0.0020203444
value244,0.0019810882
value175,0.0018778275
value69,0.0018646946
value174,0.0018449712
value119,0.0018324935
value275,0.0018202482
value0,0.0018189482
value66,0.0017876666
value9,0.0017830286
value50,0.0017654195
value114,0.0017577963
value120,0.0017442026
value5,0.0016865996
value228,0.001652696
value24,0.0016270388
value230,0.0015531856
value270,0.0015375664
value261,0.0015117362
value227,0.0014252788
value84,0.001338662
value96,0.0013324344
value296,0.0012939293
value58,0.0012848936
value264,0.0012386902
value187,0.0011856067
value81,0.0011228253
value286,0.0010614168
value110,0.0010096953
value97,0.0010033005
value253,0.000994298
value47,0.0009909054
value258,0.00096275663
value146,0.0009096694
value265,0.0009002891
value18,0.0008847605
value134,0.0008716693
value29,0.00085202063
value268,0.00083733327
value53,0.0008043605
value203,0.0008005346
value87,0.0007885755
value232,0.00078768417
value178,0.0007710303
value300,0.000758155
value267,0.0007352597
value260,0.00073510763
value77,0.00072393013
value109,0.0007030999
value163,0.0006348491
value225,0.0
value222,0.0
value314,0.0
value224,0.0
value213,0.0
value207,0.0
value206,0.0
value229,0.0
value205,0.0
value204,0.0
value226,0.0
value220,0.0
value317,0.0
value221,0.0
value214,0.0
value208,0.0
value219,0.0
value218,0.0
value319,0.0
value217,0.0
value216,0.0
value215,0.0
value318,0.0
value209,0.0
value316,0.0
value210,0.0
value298,0.0
value233,0.0
value306,0.0
value198,0.0
value259,0.0
value262,0.0
value304,0.0
value269,0.0
value299,0.0
value271,0.0
value273,0.0
value276,0.0
value277,0.0
value278,0.0
value279,0.0
value281,0.0
value282,0.0
value283,0.0
value284,0.0
value285,0.0
value287,0.0
value289,0.0
value290,0.0
value291,0.0
value305,0.0
value257,0.0
value234,0.0
value256,0.0
value235,0.0
value236,0.0
value238,0.0
value239,0.0
value240,0.0
value241,0.0
value242,0.0
value313,0.0
value312,0.0
value311,0.0
value245,0.0
value310,0.0
value309,0.0
value308,0.0
value246,0.0
value247,0.0
value248,0.0
value297,0.0
value252,0.0
value254,0.0
value255,0.0
value249,0.0
value160,0.0
value191,0.0
value42,0.0
value44,0.0
value45,0.0
value48,0.0
value49,0.0
value52,0.0
value54,0.0
value55,0.0
value56,0.0
value59,0.0
value60,0.0
value62,0.0
value63,0.0
value65,0.0
value67,0.0
value70,0.0
value71,0.0
value72,0.0
value73,0.0
value75,0.0
value76,0.0
value78,0.0
value82,0.0
value83,0.0
value85,0.0
value86,0.0
value89,0.0
value92,0.0
value43,0.0
value41,0.0
value190,0.0
value40,0.0
value1,0.0
value4,0.0
value6,0.0
value7,0.0
value8,0.0
value10,0.0
value11,0.0
value12,0.0
value13,0.0
value14,0.0
value15,0.0
value16,0.0
value17,0.0
value19,0.0
value20,0.0
value21,0.0
value23,0.0
value25,0.0
value26,0.0
value27,0.0
value28,0.0
value34,0.0
value35,0.0
value36,0.0
value37,0.0
value38,0.0
value39,0.0
value93,0.0
value94,0.0
value95,0.0
value102,0.0
value152,0.0
value153,0.0
value154,0.0
value155,0.0
value156,0.0
value157,0.0
value158,0.0
value159,0.0
value161,0.0
value162,0.0
value165,0.0
value166,0.0
value167,0.0
value168,0.0
value169,0.0
value170,0.0
value171,0.0
value172,0.0
value176,0.0
value179,0.0
value181,0.0
value182,0.0
value183,0.0
value184,0.0
value185,0.0
value186,0.0
value189,0.0
value151,0.0
value150,0.0
value149,0.0
value128,0.0
value103,0.0
value105,0.0
value106,0.0
value107,0.0
value108,0.0
value111,0.0
value112,0.0
value113,0.0
value116,0.0
value121,0.0
value122,0.0
value123,0.0
value133,0.0
value148,0.0
value135,0.0
value136,0.0
value137,0.0
value138,0.0
value139,0.0
value140,0.0
value141,0.0
value142,0.0
value143,0.0
value144,0.0
value145,0.0
value147,0.0
value320,0.0
