feature,importance
value854,0.06098531
value739,0.054565284
value99,0.024425287
value358,0.023154069
value137,0.020390915
value821,0.020353727
value804,0.019610131
value469,0.018720277
value732,0.01838236
value452,0.017875921
value237,0.01768717
value439,0.017566323
value772,0.016607532
value710,0.016136294
value450,0.01613499
value761,0.014673842
value830,0.014648677
value725,0.014217473
value8,0.013923103
value891,0.013704207
value640,0.01345485
value135,0.013220791
value808,0.0126481205
value133,0.012041806
value663,0.011413143
value766,0.011022817
value550,0.010817258
value460,0.010793554
value106,0.010286166
value334,0.009577587
value478,0.0083692195
value19,0.008042162
value58,0.007247253
value877,0.0071646054
value728,0.0068734726
value73,0.0062557883
value49,0.006179924
value579,0.0060399403
value637,0.005501535
value471,0.0052109826
value711,0.0049754865
value454,0.0048107496
value47,0.004529142
value304,0.0042992956
value448,0.0042036064
fault_severity,0.004134814
value750,0.0040842406
value797,0.0038629165
value834,0.0037603523
value600,0.003727128
value841,0.003710702
value547,0.0036909445
value396,0.0035478189
value45,0.0035070248
value726,0.0034931963
value265,0.0034674904
value479,0.0034418344
value833,0.0034341814
value653,0.0034199753
value77,0.0033733307
value686,0.003347558
value741,0.0032218613
value111,0.0031688835
value441,0.0031294427
value166,0.0030603749
value54,0.0030270843
value144,0.0027894443
value730,0.0027893311
value40,0.0027664935
value867,0.0027452142
value252,0.002724872
value768,0.002717959
value129,0.002698548
value30,0.002698165
value15,0.0026912175
value572,0.0025840783
value623,0.0025490308
value806,0.0025475568
value315,0.002514355
value293,0.0025135304
value317,0.002503773
value748,0.0024881733
value755,0.0024718016
value131,0.002463624
value301,0.00240956
value720,0.0024008353
value127,0.0023834093
value828,0.0023676865
value260,0.0023530137
value673,0.002303513
value168,0.002294617
value474,0.0022881967
value482,0.0022861843
value421,0.0022632766
value886,0.0022528192
value671,0.0022319763
value888,0.0022256318
value793,0.0021889734
value475,0.0021686514
value819,0.0021627042
value143,0.0021458312
value285,0.0021341166
value744,0.0021199945
value360,0.0021173796
value140,0.0021014893
value467,0.0020857928
value275,0.0020798256
value187,0.0020719527
value752,0.002071052
value433,0.002058967
value627,0.0020546278
value691,0.0020532887
value581,0.0020487243
value488,0.002043203
value595,0.002041382
value824,0.0020384153
value93,0.002010736
value97,0.0019946394
value743,0.0019926596
value851,0.001980746
value878,0.001966804
value422,0.0019651344
value29,0.0019589758
value513,0.0019341691
value281,0.0019331018
value160,0.0019187272
value384,0.0019167308
value463,0.0019086852
value873,0.0018996334
value490,0.0018680958
value33,0.001848611
value849,0.0018329325
value884,0.0018303781
value230,0.0018243538
value161,0.0018226241
value470,0.0018218156
value353,0.0018135931
value865,0.0018113445
value455,0.0018095991
value445,0.001807476
value32,0.0017992859
value557,0.0017989641
value182,0.0017810811
value2,0.0017806535
value646,0.0017766953
value87,0.0017730204
value442,0.0017711334
value672,0.0017583241
value438,0.0017558627
value444,0.0017507895
value719,0.0017245117
value64,0.0017223057
value447,0.0017186345
value208,0.0016793482
value185,0.0016634224
value626,0.001657766
value790,0.0016454594
value722,0.001617092
value566,0.0016130082
value601,0.0016110863
value847,0.001609657
value0,0.0015962587
value423,0.0015931097
value322,0.0015908334
value163,0.0015885597
value41,0.0015885073
value589,0.0015878011
value434,0.001586398
value56,0.0015841328
value829,0.0015745646
value480,0.001573476
value777,0.0015723854
value27,0.0015522274
value749,0.0015440326
value468,0.0015393707
value11,0.0015379257
value170,0.0015214507
value105,0.0015055845
value639,0.001489235
value562,0.0014872382
value552,0.0014846385
value312,0.0014745757
value224,0.0014735986
value892,0.0014710051
value235,0.0014693056
value699,0.0014541338
value805,0.0014540096
value536,0.0014410869
value429,0.0014390345
value863,0.0014386496
value307,0.0014369845
value297,0.0014349368
value169,0.0014267088
value63,0.0014230354
value132,0.0014228214
value108,0.0014211957
value223,0.0014181685
value431,0.0014147362
value53,0.001410118
value316,0.0013988516
value449,0.0013773283
value832,0.0013487771
value84,0.001322041
value458,0.0013151312
value506,0.001314976
value139,0.001304081
value18,0.0012699526
value812,0.0012609019
value60,0.001254161
value25,0.0012454245
value31,0.0012331733
value684,0.0012201167
value379,0.0012193427
value115,0.0012088757
value795,0.0012041455
value95,0.0011973671
value813,0.0011820184
value735,0.0011800027
value46,0.001172947
value827,0.0011677672
value12,0.0011671183
value287,0.0011585181
value787,0.0011154426
value267,0.0011084293
value853,0.0010941057
value644,0.0
value643,0.0
value685,0.0
value642,0.0
value683,0.0
value641,0.0
value70,0.0
value645,0.0
value692,0.0
value62,0.0
value638,0.0
value635,0.0
value687,0.0
value693,0.0
value71,0.0
value688,0.0
value636,0.0
value689,0.0
value634,0.0
value690,0.0
value61,0.0
value633,0.0
value66,0.0
value69,0.0
value682,0.0
value657,0.0
value674,0.0
value658,0.0
value659,0.0
value660,0.0
value661,0.0
value65,0.0
