feature,importance
value305,0.08803731
value32,0.039139338
value133,0.038787026
value101,0.038584955
value117,0.03352824
value126,0.029971816
value165,0.02992069
value202,0.029016793
value196,0.025270328
value189,0.025174746
value195,0.023164568
value197,0.020591995
value303,0.020347228
value131,0.019601516
value128,0.018705936
value198,0.018573029
volume,0.018174712
value127,0.0173647
value47,0.016527537
value212,0.016295424
value290,0.016163867
value129,0.01560905
value75,0.015583042
value90,0.0155673865
value91,0.0152173545
value203,0.013966572
value294,0.012648367
value254,0.011573544
value247,0.011454496
value99,0.011043686
value120,0.010823576
value277,0.010196539
value69,0.009857191
value134,0.009656566
value304,0.009449497
value200,0.008570172
value80,0.008546461
value33,0.008503928
value201,0.008062841
value194,0.006562323
value132,0.006398331
value100,0.005825002
value227,0.00575117
value266,0.005553742
value213,0.0054766666
value306,0.005174279
value178,0.0050905454
value253,0.0045019533
value121,0.0044651763
value317,0.004452246
value81,0.0039514187
value52,0.0038674711
value296,0.003639269
value269,0.0036315431
value295,0.0034185355
value309,0.0033018847
value122,0.0032570178
value92,0.003226383
value288,0.003174614
value298,0.0030888913
value105,0.003024392
value116,0.0027284673
value235,0.0027147604
value119,0.002673436
value31,0.0025797167
value297,0.002538271
value0,0.0024239598
value278,0.002358928
value107,0.0023517264
value62,0.0023298364
value88,0.0021925552
value97,0.0021307084
value110,0.0021260607
value264,0.0021150406
value9,0.002087238
value256,0.002015683
value174,0.0019760127
value248,0.0019206135
value193,0.0019123439
value51,0.0018458517
value284,0.0018191071
value85,0.0017616444
value176,0.0017200855
value267,0.0017117461
value5,0.0016772727
value34,0.0016158575
value58,0.001615664
value30,0.0015791489
value65,0.0015723043
value48,0.0015477368
value136,0.0015295057
value24,0.0014329167
value67,0.0014216095
value180,0.0014184511
value268,0.001409616
value241,0.0013779657
value261,0.0013758035
value1,0.0013733199
value183,0.0013541376
value293,0.0013308156
value236,0.0013291815
value232,0.0013083664
value181,0.0012947464
value66,0.0012803588
value276,0.0012781757
value175,0.0012608294
value71,0.0012499605
value103,0.0012289617
value231,0.0012210069
value84,0.0011983213
value239,0.0011932162
value59,0.0010914794
value287,0.0010570167
value192,0.0010337082
value270,0.0010302721
value275,0.0010202997
value179,0.0010175798
value20,0.0010057881
value310,0.0009978549
value60,0.0009961397
value252,0.0009936071
value168,0.0009847528
value170,0.0009587527
value78,0.0009553702
value54,0.0009365276
value318,0.0009328333
value300,0.00093043566
value237,0.0009148797
value205,0.00089594076
value234,0.00088154647
value111,0.0008716332
value49,0.00084862974
value177,0.0008468498
value188,0.0008201199
value307,0.0008039835
value169,0.0007675027
value82,0.00075318204
value274,0.0007254418
value2,0.00066478405
value238,0.00064912473
value302,0.0
value219,0.0
value218,0.0
value215,0.0
value216,0.0
value217,0.0
value263,0.0
value308,0.0
value214,0.0
value321,0.0
value320,0.0
value207,0.0
value319,0.0
value316,0.0
value315,0.0
value314,0.0
value313,0.0
value208,0.0
value209,0.0
value312,0.0
value210,0.0
value220,0.0
value211,0.0
value311,0.0
value301,0.0
value233,0.0
value221,0.0
value222,0.0
value283,0.0
value282,0.0
value249,0.0
value250,0.0
value251,0.0
value281,0.0
value280,0.0
value279,0.0
value255,0.0
value273,0.0
value272,0.0
value257,0.0
value258,0.0
value259,0.0
value271,0.0
value260,0.0
value262,0.0
value285,0.0
value286,0.0
value289,0.0
value230,0.0
value223,0.0
value224,0.0
value225,0.0
value226,0.0
value299,0.0
value228,0.0
value229,0.0
value265,0.0
value291,0.0
value240,0.0
value292,0.0
value242,0.0
value243,0.0
value244,0.0
value245,0.0
value246,0.0
value206,0.0
value161,0.0
value204,0.0
value63,0.0
value41,0.0
value42,0.0
value43,0.0
value44,0.0
value45,0.0
value46,0.0
value50,0.0
value53,0.0
value55,0.0
value56,0.0
value57,0.0
value61,0.0
value64,0.0
value94,0.0
value68,0.0
value70,0.0
value72,0.0
value73,0.0
value74,0.0
value76,0.0
value77,0.0
value79,0.0
value83,0.0
value86,0.0
value87,0.0
value89,0.0
value40,0.0
value39,0.0
value38,0.0
value37,0.0
value3,0.0
value4,0.0
value6,0.0
value7,0.0
value8,0.0
value10,0.0
value11,0.0
value12,0.0
value13,0.0
value14,0.0
value15,0.0
value16,0.0
value17,0.0
value18,0.0
value19,0.0
value21,0.0
value22,0.0
value23,0.0
value25,0.0
value26,0.0
value27,0.0
value28,0.0
value29,0.0
value35,0.0
value36,0.0
value93,0.0
value95,0.0
value199,0.0
value163,0.0
value150,0.0
value151,0.0
value152,0.0
value153,0.0
value154,0.0
value155,0.0
value156,0.0
value157,0.0
value158,0.0
value159,0.0
value160,0.0
value162,0.0
value164,0.0
value96,0.0
value166,0.0
value167,0.0
value171,0.0
value172,0.0
value173,0.0
value182,0.0
value184,0.0
value185,0.0
value186,0.0
value187,0.0
value190,0.0
value191,0.0
value149,0.0
value148,0.0
value147,0.0
value146,0.0
value98,0.0
value102,0.0
value104,0.0
value106,0.0
value108,0.0
value109,0.0
value112,0.0
value113,0.0
value114,0.0
value115,0.0
value118,0.0
value123,0.0
value124,0.0
value125,0.0
value130,0.0
value135,0.0
value137,0.0
value138,0.0
value139,0.0
value140,0.0
value141,0.0
value142,0.0
value143,0.0
value144,0.0
value145,0.0
value322,0.0
