feature,importance
value38,0.3135908
value25,0.18159533
value24,0.1050526
value2,0.1048045
value48,0.063254446
value6,0.0545487
value41,0.0171568
value32,0.01678254
value7,0.0137824
value37,0.013503204
value5,0.00931497
value34,0.008682419
value12,0.008215078
value16,0.007874447
value19,0.00697201
value33,0.0069239098
value35,0.006878137
value10,0.00643629
value23,0.0062664575
value36,0.0054071206
value44,0.0048276405
value21,0.004420725
value45,0.003591721
value11,0.0032032437
value14,0.0031212363
value18,0.0031008772
value39,0.0030340645
value30,0.0028304558
value13,0.0026383738
value22,0.0025467991
value29,0.002166667
value1,0.0018824232
value46,0.0017544648
value17,0.0013728678
value47,0.0005603052
value26,0.00039153578
value40,0.0003389798
value43,0.0003266024
value4,0.00023900231
value9,0.00016116205
value28,0.00015608803
value27,0.00014054551
value20,0.00011440528
value42,3.765867e-05
value3,0.0
value31,0.0
value15,0.0
value8,0.0
value0,0.0
