feature,importance
value852,0.072267845
value735,0.057430223
value137,0.029283026
value100,0.025825338
value466,0.023155406
value239,0.022819135
value727,0.021684755
value241,0.021484401
value802,0.019787205
value708,0.017472867
value820,0.01694973
value437,0.016919471
value768,0.016885247
value866,0.016374685
value8,0.015193168
value19,0.01492644
value739,0.014668605
value476,0.013679731
value806,0.013369864
value638,0.012155202
value662,0.011785119
value892,0.01177616
value548,0.011534742
value334,0.010249345
value107,0.00877814
value51,0.008187028
value577,0.008076285
value723,0.008042778
value468,0.0062831095
value135,0.00595726
value712,0.0058134585
value545,0.005765888
value635,0.005558429
value59,0.005519386
value49,0.005499897
value440,0.0052330806
fault_severity,0.0047409344
value744,0.00454126
value446,0.004439156
value480,0.004421365
value591,0.0043721953
value140,0.0042998185
value717,0.004270012
value878,0.004235663
value833,0.0041666934
value35,0.0041219033
value795,0.004087549
value804,0.003997253
value20,0.0039666616
value887,0.003965009
value393,0.0039316504
value737,0.003928454
value620,0.003821517
value439,0.0038139927
value443,0.0037875418
value34,0.0037580873
value15,0.003753283
value784,0.0036345106
value160,0.0036003317
value563,0.0034651773
value56,0.0033570735
value867,0.0032856718
value133,0.0032347566
value670,0.003113734
value665,0.003102941
value718,0.0030981484
value827,0.0030606992
value464,0.0030149075
value740,0.0029720515
value763,0.002966383
value96,0.0029432501
value709,0.0029240062
value42,0.0028649045
value165,0.0028444703
value477,0.0028362474
value716,0.0027844221
value74,0.002774854
value814,0.0027729496
value129,0.0027046383
value839,0.0026808693
value461,0.0026511182
value593,0.0026283278
value266,0.0026243483
value254,0.0025983728
value304,0.0025946882
value570,0.0025869145
value467,0.002567812
value452,0.0025530667
value810,0.0025470122
value551,0.0025433712
value746,0.0025354617
value828,0.0024489637
value434,0.0024471888
value672,0.0024394786
value127,0.0024202098
value98,0.0023990595
value112,0.0023871681
value307,0.0023383389
value722,0.0023084478
value309,0.002296047
value818,0.0022504623
value286,0.0022494108
value879,0.0022402478
value453,0.0022380755
value624,0.002218336
value889,0.0021960353
value360,0.0021959788
value748,0.0021601766
value250,0.0021386843
value0,0.0021338589
value445,0.0021232115
value132,0.002098312
value282,0.0020809262
value18,0.0020630439
value847,0.0020573665
value865,0.0020367603
value815,0.0020335852
value161,0.0020304148
value473,0.0020178026
value139,0.0019811343
value598,0.0019546999
value106,0.0019528725
value209,0.0019418801
value652,0.0019259454
value103,0.0019255866
value264,0.0019230556
