feature,importance
value301,0.108060986
value133,0.0398315
value278,0.0394946
value102,0.03791478
value31,0.035235666
value117,0.033508204
value195,0.029526668
value200,0.028340876
value131,0.028307673
value187,0.026822539
value128,0.023977356
value129,0.022685532
value196,0.020778738
value193,0.01999222
value127,0.018284077
value21,0.016612904
value223,0.01593731
value46,0.015893063
value299,0.0154962735
value126,0.0153895775
volume,0.01496738
value210,0.014937193
value75,0.014866812
value201,0.013596173
value300,0.012019984
value194,0.011539512
value286,0.011452267
value198,0.011387647
value90,0.011316015
value290,0.011112469
value134,0.010980328
value242,0.010302738
value57,0.009588325
value80,0.009341233
value174,0.009220266
value121,0.009029078
value120,0.008302013
value272,0.008022078
value68,0.007954701
value250,0.0075932755
value100,0.0074302712
value261,0.007402674
value249,0.0065089515
value92,0.006451963
value132,0.00628212
value88,0.0061418302
value101,0.00609406
value291,0.0054443306
value178,0.0043420936
value199,0.004221161
value106,0.0040392145
value211,0.0040041436
value32,0.0038519532
value81,0.0035226021
value264,0.0032814096
value165,0.0032669306
value51,0.0030973586
value313,0.0030729463
value192,0.002903177
value9,0.0027454388
value175,0.0026016294
value116,0.0024042435
value252,0.0023787601
value237,0.002340156
value50,0.002179155
value119,0.002161568
value176,0.0021116908
value179,0.0020737674
value231,0.002053332
value273,0.0019423601
value243,0.0019195923
value256,0.0018772712
value61,0.0018328315
value305,0.0017765618
value85,0.0017527413
value5,0.0017527033
value33,0.001734181
value292,0.001706242
value122,0.0016556747
value0,0.001593284
value268,0.0015633509
value93,0.0014934572
value30,0.0014604332
value270,0.0014400483
value262,0.0014087769
value64,0.0014073804
value269,0.0013709504
value284,0.0013567428
value191,0.0013038615
value259,0.0012693546
value279,0.0012506538
value47,0.0012411868
value314,0.0012222299
value177,0.0011983768
value280,0.0011889843
value23,0.0011747471
value294,0.0011693486
value190,0.0011660934
value2,0.0011465611
value98,0.001127903
value228,0.0011257775
value69,0.0011227776
value186,0.001115205
value293,0.0011057089
value227,0.0010840489
value136,0.0010771451
value17,0.0010755302
value168,0.0009777896
value173,0.000961032
value65,0.0009417829
value66,0.0009327962
value60,0.00092362874
value232,0.00088473054
value302,0.0008622933
value149,0.0008427819
value171,0.00083258044
value197,0.00081860233
value203,0.0008172536
value82,0.00081234134
value99,0.00077594543
value183,0.00077065994
value16,0.00074681296
value283,0.00072582054
value263,0.0007215846
value1,0.00071211706
value110,0.0007014592
value76,0.0006931109
value140,0.00067548396
value258,0.00067118666
value14,0.00066049944
value248,0.00065941754
value29,0.0006391922
value271,0.0006200162
value59,0.0005992781
value164,0.000594849
value84,0.00059481733
value138,0.0005911012
value311,0.0
value266,0.0
value213,0.0
value295,0.0
value214,0.0
value267,0.0
value215,0.0
value216,0.0
value212,0.0
value265,0.0
value247,0.0
value274,0.0
value209,0.0
value205,0.0
value285,0.0
value316,0.0
value282,0.0
value315,0.0
value281,0.0
value288,0.0
value289,0.0
value277,0.0
value276,0.0
value206,0.0
value207,0.0
value217,0.0
value275,0.0
value208,0.0
value312,0.0
value221,0.0
value296,0.0
value307,0.0
value238,0.0
value239,0.0
value240,0.0
value254,0.0
value241,0.0
value309,0.0
value308,0.0
value253,0.0
value218,0.0
value306,0.0
value304,0.0
value251,0.0
value244,0.0
value245,0.0
value303,0.0
value298,0.0
value255,0.0
value236,0.0
value235,0.0
value234,0.0
value219,0.0
value220,0.0
value246,0.0
value222,0.0
value297,0.0
value310,0.0
value224,0.0
value225,0.0
value226,0.0
value260,0.0
value229,0.0
value230,0.0
value204,0.0
value257,0.0
value233,0.0
value287,0.0
value158,0.0
value202,0.0
value91,0.0
value43,0.0
value44,0.0
value45,0.0
value48,0.0
value49,0.0
value52,0.0
value53,0.0
value54,0.0
value55,0.0
value56,0.0
value58,0.0
value62,0.0
value63,0.0
value67,0.0
value70,0.0
value71,0.0
value72,0.0
value73,0.0
value74,0.0
value77,0.0
value78,0.0
value79,0.0
value83,0.0
value86,0.0
value87,0.0
value42,0.0
value41,0.0
value40,0.0
value19,0.0
value3,0.0
value4,0.0
value6,0.0
value7,0.0
value8,0.0
value10,0.0
value11,0.0
value12,0.0
value13,0.0
value15,0.0
value18,0.0
value20,0.0
value39,0.0
value22,0.0
value24,0.0
value25,0.0
value26,0.0
value27,0.0
value28,0.0
value34,0.0
value35,0.0
value36,0.0
value37,0.0
value38,0.0
value89,0.0
value94,0.0
value189,0.0
value95,0.0
value148,0.0
value150,0.0
value151,0.0
value152,0.0
value153,0.0
value154,0.0
value155,0.0
value156,0.0
value157,0.0
value159,0.0
value160,0.0
value161,0.0
value162,0.0
value163,0.0
value166,0.0
value167,0.0
value169,0.0
value170,0.0
value172,0.0
value180,0.0
value181,0.0
value182,0.0
value184,0.0
value185,0.0
value188,0.0
value147,0.0
value146,0.0
value145,0.0
value114,0.0
value96,0.0
value97,0.0
value103,0.0
value104,0.0
value105,0.0
value107,0.0
value108,0.0
value109,0.0
value111,0.0
value112,0.0
value113,0.0
value115,0.0
value144,0.0
value118,0.0
value123,0.0
value124,0.0
value125,0.0
value130,0.0
value135,0.0
value137,0.0
value139,0.0
value141,0.0
value142,0.0
value143,0.0
value317,0.0
