feature,importance
value37,0.26651907
value24,0.19554348
value1,0.149654
value23,0.11346088
value5,0.06926542
value47,0.053052496
value31,0.015814831
value4,0.0111243
value40,0.010826009
value11,0.010561286
value6,0.010051468
value36,0.008877245
value22,0.0076370873
value12,0.0063034934
value34,0.0062787617
value33,0.005803679
value18,0.0056204437
value9,0.0053423936
value32,0.0049310005
value15,0.004371579
value0,0.004027199
value39,0.0037016342
value17,0.003694819
value35,0.0032059194
value43,0.0031796065
value44,0.0031085017
value29,0.0029781843
value28,0.0027174577
value16,0.0021694961
value45,0.0021111
value7,0.00197076
value20,0.0016504609
value25,0.001564509
value38,0.0006308701
value10,0.00057914143
value8,0.00046629924
value13,0.00037892486
value26,0.0003314726
value46,0.00019633544
value19,9.215933e-05
value21,6.9646245e-05
value3,6.0838036e-05
value27,5.607886e-05
value41,1.9636484e-05
value42,0.0
value2,0.0
value14,0.0
value30,0.0
