feature,importance
value37,0.29512703
value23,0.1668027
value2,0.13468684
value24,0.096613124
value47,0.057294406
value6,0.044026516
value33,0.030972375
value31,0.018333279
value40,0.017465336
value5,0.016443934
value7,0.012499495
value36,0.009704938
value34,0.009391843
value12,0.00874852
value22,0.008145732
value10,0.007020079
value18,0.0065505607
value15,0.0065279687
value11,0.00622963
value32,0.005963391
value43,0.004859989
value35,0.004716575
value44,0.0039858036
value16,0.0036212534
value20,0.0034313672
value1,0.0033888929
value29,0.0029333213
value17,0.0024885808
value8,0.0021313215
value39,0.0018905884
value14,0.0017984486
value13,0.0016426633
value46,0.0009682347
value28,0.00070704345
value38,0.00070537283
value27,0.00042093964
value26,0.0004000907
value21,0.000311537
value19,0.00031147644
value42,0.00031133066
value45,0.00028724864
value4,5.559733e-05
value9,4.9795744e-05
value25,3.4791978e-05
value3,0.0
value30,0.0
value41,0.0
value0,0.0
