feature,importance
value37,0.26274472
value24,0.19368231
value2,0.13879101
value25,0.1188476
value6,0.058082756
value47,0.050710488
value31,0.022279276
value5,0.019254625
value40,0.015795121
value13,0.01446761
value36,0.010761952
value33,0.010039837
value7,0.0086313775
value23,0.0084614
value34,0.006891207
value32,0.006572423
value10,0.006098747
value35,0.005646271
value11,0.005545865
value30,0.0050378907
value44,0.004639725
value12,0.004516042
value19,0.0038491613
value16,0.003765444
value43,0.0025000821
value29,0.002355504
value1,0.0017303386
value17,0.0015794865
value39,0.0012373732
value21,0.000809955
value14,0.00080745085
value38,0.0005961264
value45,0.0005055817
value18,0.0005045688
value46,0.00041201647
value28,0.00039986783
value26,0.00039916477
value20,0.0003198693
value27,0.00031543395
value22,0.0002652814
value4,0.00014142504
value9,4.7698245e-06
value42,2.7373806e-06
value3,0.0
value41,0.0
value15,0.0
value8,0.0
value0,0.0
