feature,importance
value304,0.11961277
value281,0.051271997
value31,0.043283977
value98,0.04208979
value114,0.037620913
value129,0.0344304
value200,0.030353973
value187,0.027928343
value195,0.027751058
value125,0.027199754
value193,0.021672774
value127,0.021490332
value124,0.018279783
value163,0.017330026
value303,0.01731207
value21,0.015420656
value196,0.015375957
value198,0.015329263
value43,0.015219433
volume,0.014948661
value302,0.014664379
value209,0.014424045
value194,0.013642085
value123,0.013341693
value289,0.012167368
value224,0.011975717
value172,0.01145861
value122,0.011343907
value251,0.011257668
value76,0.011121662
value97,0.011006168
value252,0.0101745725
value244,0.009876848
value201,0.009699573
value293,0.009618772
value116,0.008968913
value130,0.008484152
value264,0.008296492
value86,0.008274684
value294,0.008081671
value275,0.007472316
value65,0.0072983284
value54,0.0060309656
value96,0.006005853
value88,0.005999077
value316,0.00553642
value176,0.005348601
value292,0.0051498786
value199,0.004697033
value77,0.0045863134
value128,0.00432552
value210,0.0040322086
value32,0.0037398
value107,0.0030066678
value308,0.0029900305
value267,0.00296217
value295,0.0028580679
value115,0.0028349052
value48,0.0027001987
value232,0.0026252444
value296,0.0026018422
value89,0.0024669277
value117,0.0024206487
value192,0.002363194
value113,0.0022991316
value102,0.0022460362
value174,0.0022117726
value118,0.0021131907
value58,0.0020654714
value273,0.002016581
value169,0.0018399906
value9,0.001820636
value29,0.0018055568
value0,0.0017670665
value245,0.0016455296
value238,0.0015456236
value276,0.0014616929
value265,0.0014378554
value94,0.0014365873
value55,0.0014274707
value173,0.0014236155
value66,0.001418736
value5,0.0013784579
value229,0.0013217712
value262,0.0012790522
value177,0.0012508241
value132,0.0012474043
value47,0.0012096307
value17,0.0011639275
value254,0.0011621525
value78,0.0011563315
value63,0.001154339
value23,0.0011540927
value168,0.0011351928
value57,0.0011344197
value33,0.0011180176
value2,0.0010896461
value271,0.0010648442
value81,0.0010491471
value191,0.00095133664
value287,0.00093286246
value144,0.0008876164
value305,0.0008782281
value181,0.00081619277
value202,0.0008064076
value56,0.00080130453
value134,0.0007887437
value233,0.00077336177
value186,0.0007377963
value266,0.00070140173
value44,0.00067557005
value231,0.00063530257
value286,0.0006225868
value301,0.0006166568
value299,0.00061227405
value119,0.00058225525
value162,0.0005737848
value282,0.00056509353
value50,0.0005503889
value297,0.0005382353
value283,0.000537159
value30,0.00051054574
value213,0.0
value313,0.0
value211,0.0
value280,0.0
value279,0.0
value212,0.0
value215,0.0
value214,0.0
value306,0.0
value278,0.0
value216,0.0
value277,0.0
value217,0.0
value218,0.0
value284,0.0
value314,0.0
value285,0.0
value290,0.0
value320,0.0
value307,0.0
value312,0.0
value298,0.0
value319,0.0
value291,0.0
value318,0.0
value300,0.0
value220,0.0
value203,0.0
value204,0.0
value205,0.0
value288,0.0
value206,0.0
value207,0.0
value208,0.0
value219,0.0
value221,0.0
value247,0.0
value222,0.0
value241,0.0
value260,0.0
value242,0.0
value259,0.0
value317,0.0
value258,0.0
value311,0.0
value243,0.0
value315,0.0
value257,0.0
value310,0.0
value256,0.0
value255,0.0
value253,0.0
value250,0.0
value249,0.0
value248,0.0
value261,0.0
value240,0.0
value239,0.0
value230,0.0
value223,0.0
value309,0.0
value225,0.0
value226,0.0
value227,0.0
value228,0.0
value274,0.0
value272,0.0
value263,0.0
value270,0.0
value269,0.0
value268,0.0
value234,0.0
value235,0.0
value236,0.0
value237,0.0
value246,0.0
value160,0.0
value197,0.0
value69,0.0
value45,0.0
value46,0.0
value49,0.0
value51,0.0
value52,0.0
value53,0.0
value59,0.0
value60,0.0
value61,0.0
value62,0.0
value64,0.0
value67,0.0
value68,0.0
value70,0.0
value190,0.0
value71,0.0
value72,0.0
value73,0.0
value74,0.0
value75,0.0
value79,0.0
value80,0.0
value82,0.0
value83,0.0
value84,0.0
value85,0.0
value87,0.0
value90,0.0
value42,0.0
value41,0.0
value40,0.0
value39,0.0
value1,0.0
value3,0.0
value4,0.0
value6,0.0
value7,0.0
value8,0.0
value10,0.0
value11,0.0
value12,0.0
value13,0.0
value14,0.0
value15,0.0
value16,0.0
value18,0.0
value19,0.0
value20,0.0
value22,0.0
value24,0.0
value25,0.0
value26,0.0
value27,0.0
value28,0.0
value34,0.0
value35,0.0
value36,0.0
value37,0.0
value38,0.0
value91,0.0
value92,0.0
value93,0.0
value148,0.0
value150,0.0
value151,0.0
value152,0.0
value153,0.0
value154,0.0
value155,0.0
value156,0.0
value157,0.0
value158,0.0
value159,0.0
value161,0.0
value164,0.0
value165,0.0
value166,0.0
value167,0.0
value170,0.0
value171,0.0
value175,0.0
value178,0.0
value179,0.0
value180,0.0
value182,0.0
value183,0.0
value184,0.0
value185,0.0
value188,0.0
value189,0.0
value149,0.0
value147,0.0
value95,0.0
value146,0.0
value99,0.0
value100,0.0
value101,0.0
value103,0.0
value104,0.0
value105,0.0
value106,0.0
value108,0.0
value109,0.0
value110,0.0
value111,0.0
value112,0.0
value120,0.0
value121,0.0
value126,0.0
value131,0.0
value133,0.0
value135,0.0
value136,0.0
value137,0.0
value138,0.0
value139,0.0
value140,0.0
value141,0.0
value142,0.0
value143,0.0
value145,0.0
value321,0.0
