feature,importance
value745,0.06579682
value137,0.03231317
value737,0.02350144
value454,0.022981573
value779,0.022857172
value813,0.022640603
value455,0.022485957
value135,0.020413026
value445,0.020036535
value360,0.019705057
value100,0.019645095
value442,0.01925259
value240,0.018060086
value242,0.017650273
value817,0.015884893
value670,0.015206389
value647,0.014443552
value716,0.0136413
value902,0.013244627
value335,0.012658244
value876,0.012563334
value107,0.0123206545
value481,0.011956431
value85,0.011800402
value557,0.011408461
value8,0.011318847
value830,0.010815901
value133,0.010382853
value74,0.009374559
value463,0.007743468
value734,0.007567582
value877,0.007360853
value50,0.0071116285
value19,0.0070378566
value587,0.0069760117
value680,0.006450286
value644,0.0063465396
value767,0.006080541
value140,0.0060498705
value48,0.0060402444
fault_severity,0.00581939
value474,0.004787878
value397,0.004758662
value554,0.004695683
value806,0.0044775787
value754,0.00447488
value41,0.004360272
value15,0.0042371918
value55,0.004173008
value267,0.0041650324
value721,0.004034584
value747,0.003908347
value444,0.0039042656
value859,0.0037996012
value889,0.0037339309
value111,0.0036762645
value844,0.0034938694
value629,0.0034115645
value448,0.00340739
value851,0.003326619
value756,0.0033026107
value717,0.0031900934
value143,0.0031779099
value479,0.0031510342
value94,0.0030844412
value601,0.0030649772
value478,0.0030378376
value838,0.0030183769
value457,0.0029824192
value98,0.0029462907
value826,0.0029394561
value579,0.0029302882
value678,0.0028947745
value46,0.0028807763
value725,0.0028672565
value466,0.0028637822
value732,0.0028364195
value51,0.002825716
value20,0.0027871972
value473,0.0027792465
value168,0.0027670413
value897,0.0027058017
value839,0.0026902577
value750,0.0026693782
value802,0.0026267888
value362,0.002617679
value821,0.0026117186
value728,0.0025943925
value318,0.0025289361
value833,0.0024946101
value129,0.0024824755
value166,0.0024771653
value434,0.0024351396
value795,0.002430911
value451,0.0023982304
value139,0.0023947563
value106,0.0023852799
value516,0.002360753
value255,0.0023571427
value35,0.0023563926
value380,0.002337408
value127,0.0023107694
value485,0.0023037232
value768,0.002225423
value572,0.0022010715
value161,0.0022003925
value233,0.0022000854
value59,0.0021810997
value890,0.0021649634
value774,0.002117934
value633,0.0020851295
value871,0.0020773844
value316,0.0020721927
value42,0.0020705347
value210,0.0020676956
value441,0.002060617
value385,0.0020569952
value449,0.0020443136
value671,0.0020399333
value269,0.0020395801
value482,0.0020265854
value862,0.0020195781
value306,0.0020079503
value761,0.0020070265
value461,0.00198289
value805,0.0019696327
value815,0.0019681302
value169,0.0019559043
value144,0.0019549024
value861,0.0019549008
value883,0.0019518341
value568,0.0019486658
value427,0.0019458524
value96,0.0019348171
value691,0.001918593
value850,0.0018816428
value608,0.0018565217
value686,0.0018544324
value759,0.0018529391
value132,0.0018333213
value542,0.0018326505
value9,0.001830698
value309,0.0018289088
value807,0.001826604
value162,0.0018263577
value303,0.0018113127
