feature,importance
value306,0.10783369
value130,0.042840213
value283,0.039726116
value100,0.039559815
value114,0.033265237
value197,0.032393858
value198,0.029484063
value125,0.028861262
value202,0.028783996
value30,0.027734077
value128,0.026741486
value189,0.025018515
value126,0.021339206
value196,0.020486282
value124,0.018268872
value123,0.017276749
value253,0.016903557
value254,0.015307618
value22,0.015121035
value45,0.0147805335
volume,0.014295059
value212,0.013977533
value304,0.013258361
value165,0.013249159
value73,0.013148291
value195,0.012765704
value200,0.012301169
value88,0.012084993
value99,0.0117445085
value246,0.011171333
value305,0.010959337
value295,0.0104510775
value203,0.0103165675
value291,0.009673969
value174,0.009456764
value90,0.008462478
value277,0.0077384054
value131,0.00771513
value296,0.007184194
value78,0.007125821
value266,0.0068098004
value117,0.006602873
value228,0.0062023336
value66,0.0060997386
value98,0.005719016
value178,0.005657818
value294,0.004834793
value213,0.004799498
value129,0.004598355
value31,0.0044398163
value116,0.0037771969
value297,0.0033285045
value201,0.0028910837
value269,0.0028428868
value256,0.0027879612
value318,0.00267389
value79,0.002534484
value24,0.0025301399
value0,0.0025071756
value236,0.0024610874
value194,0.0024191637
value104,0.00229366
value55,0.0022289797
value310,0.002139966
value49,0.0021118852
value119,0.0020013605
value113,0.0019884172
value86,0.0019490954
value199,0.0018424422
value59,0.0018116313
value91,0.0018105436
value192,0.0017299372
value9,0.0016779042
value285,0.0016709927
value5,0.0016459008
value83,0.0016257158
value247,0.0016083303
value261,0.0015788096
value50,0.0015642229
value3,0.001551991
value176,0.0015023442
value267,0.0014400192
value28,0.0014380843
value193,0.0014317809
value32,0.0014067303
value278,0.0013823326
value62,0.0013401991
value233,0.001326756
value67,0.0013257638
value298,0.0013059138
value2,0.0012839258
value29,0.0012799826
value179,0.0012594189
value109,0.0012112716
value170,0.0012073203
value183,0.0011842186
value64,0.0011778182
value274,0.0011747564
value264,0.0011628756
value20,0.0011488013
value106,0.0011462523
value235,0.001133399
value56,0.001112243
value80,0.0011104761
value299,0.0011083798
value133,0.0011033805
value168,0.0010842327
value169,0.0010814444
value46,0.0010796803
value173,0.0010599322
value289,0.0010478366
value276,0.0010274003
value18,0.0010198886
value118,0.0010068018
value248,0.0009722315
value177,0.00095358345
value240,0.00091621577
value242,0.0009134899
value58,0.0009110187
value112,0.0009037778
value175,0.0008888546
value146,0.0008784169
value96,0.00087477104
value275,0.0008586363
value17,0.00083559414
value97,0.00083230744
value137,0.0008062557
value188,0.00079854054
value270,0.00078515493
value237,0.00076733244
value307,0.0007614862
value171,0.0007437877
value303,0.00070886407
value232,0.00070449396
value132,0.000651814
value164,0.0006339106
value25,0.00063235825
value214,0.0
value219,0.0
value209,0.0
value210,0.0
value230,0.0
value220,0.0
value227,0.0
value226,0.0
value217,0.0
value225,0.0
value218,0.0
value211,0.0
value224,0.0
value223,0.0
value216,0.0
value215,0.0
value221,0.0
value222,0.0
value229,0.0
value260,0.0
value231,0.0
value308,0.0
value284,0.0
value286,0.0
value287,0.0
value288,0.0
value290,0.0
value292,0.0
value293,0.0
value300,0.0
value301,0.0
value302,0.0
value309,0.0
value281,0.0
value311,0.0
value312,0.0
value313,0.0
value314,0.0
value315,0.0
value316,0.0
value317,0.0
value319,0.0
value320,0.0
value321,0.0
value282,0.0
value280,0.0
value234,0.0
value255,0.0
value238,0.0
value239,0.0
value241,0.0
value243,0.0
value244,0.0
value245,0.0
value249,0.0
value250,0.0
value251,0.0
value252,0.0
value257,0.0
value279,0.0
value258,0.0
value259,0.0
value207,0.0
value262,0.0
value263,0.0
value265,0.0
value268,0.0
value271,0.0
value272,0.0
value273,0.0
value208,0.0
value161,0.0
value206,0.0
value43,0.0
value47,0.0
value48,0.0
value51,0.0
value52,0.0
value53,0.0
value54,0.0
value57,0.0
value60,0.0
value61,0.0
value63,0.0
value65,0.0
value68,0.0
value69,0.0
value70,0.0
value71,0.0
value72,0.0
value74,0.0
value75,0.0
value76,0.0
value77,0.0
value81,0.0
value82,0.0
value84,0.0
value85,0.0
value87,0.0
value44,0.0
value42,0.0
value92,0.0
value41,0.0
value1,0.0
value4,0.0
value6,0.0
value7,0.0
value8,0.0
value10,0.0
value11,0.0
value12,0.0
value13,0.0
value14,0.0
value15,0.0
value16,0.0
value19,0.0
value21,0.0
value23,0.0
value26,0.0
value27,0.0
value33,0.0
value34,0.0
value35,0.0
value36,0.0
value37,0.0
value38,0.0
value39,0.0
value40,0.0
value89,0.0
value93,0.0
value205,0.0
value149,0.0
value151,0.0
value152,0.0
value153,0.0
value154,0.0
value155,0.0
value156,0.0
value157,0.0
value158,0.0
value159,0.0
value160,0.0
value162,0.0
value163,0.0
value166,0.0
value167,0.0
value172,0.0
value180,0.0
value181,0.0
value182,0.0
value184,0.0
value185,0.0
value186,0.0
value187,0.0
value190,0.0
value191,0.0
value204,0.0
value150,0.0
value148,0.0
value94,0.0
value147,0.0
value95,0.0
value101,0.0
value102,0.0
value103,0.0
value105,0.0
value107,0.0
value108,0.0
value110,0.0
value111,0.0
value115,0.0
value120,0.0
value121,0.0
value122,0.0
value127,0.0
value134,0.0
value135,0.0
value136,0.0
value138,0.0
value139,0.0
value140,0.0
value141,0.0
value142,0.0
value143,0.0
value144,0.0
value145,0.0
value322,0.0
