id,prob_is_fake,y_pred,y_true
i100_44_7i,0.991281,1,1.0
i101_68_8i,0.9875673,1,1.0
i105_67_9i,0.99513656,1,1.0
i107_13_1i,0.113023125,0,1.0
i108_38_3i,0.99959725,1,1.0
i109_86_4i,0.99811953,1,1.0
i110_86_1i,0.98959655,1,1.0
i118_96_7i,0.98662484,1,1.0
i119_93_7i,0.83799154,1,1.0
i120_82_1i,0.9989661,1,1.0
i225_51_4i,0.2340781,0,1.0
i309_00_2i,0.29150108,0,1.0
i492_80_8i,0.99640083,1,1.0
i50_06_6i,0.9904169,1,1.0
i542_75_6i,0.99988294,1,1.0
i56_04_2i,0.9971048,1,1.0
i72_43_5i,0.27026904,0,1.0
i72_54_8i,0.92294616,1,1.0
i75_25_2i,0.9879552,1,1.0
i75_44_5i,0.9979184,1,1.0
i75_69_4i,0.77587396,1,1.0
i76_13_1i,0.8485698,1,1.0
i77_47_4i,0.9892028,1,1.0
i78_83_1i,0.11651242,0,1.0
i79_44_7i,0.9974529,1,1.0
i83_32_9i,0.12973693,0,1.0
i88_06_2i,0.27915597,0,1.0
i90_43_7i,0.97776204,1,1.0
i91_22_5i,0.33813164,0,1.0
i94_58_6i,0.99542564,1,1.0
i94_82_6i,0.9808389,1,1.0
i95_80_7i,0.9954464,1,1.0
i96_45_7i,0.9919226,1,1.0
a,0.8352597,1,0.0
b,0.44975317,0,0.0
c,0.03598961,0,0.0
d,0.07074243,0,0.0
e,0.24913983,0,0.0
f,0.42159605,0,0.0
g,0.012002945,0,0.0
h,0.004748516,0,0.0
i,0.101190664,0,0.0
j,0.030900275,0,0.0
k,0.1278332,0,0.0
l,0.030540107,0,0.0
m,0.018823449,0,0.0
n,0.11602293,0,0.0
o,0.00803581,0,0.0
p,0.038447898,0,0.0
q,0.022299536,0,0.0
r,0.019451862,0,0.0
s,0.04525878,0,0.0
t,0.0018243742,0,0.0
u,0.038846903,0,0.0
v,0.025557827,0,0.0
w,0.049393244,0,0.0
x,0.014291993,0,0.0
y,0.0065891226,0,0.0
z,0.6994295,1,0.0
A,0.05641815,0,0.0
B,0.0065061557,0,0.0
C,0.021510622,0,0.0
D,0.12941779,0,0.0
E,0.13652608,0,0.0
F,0.08044462,0,0.0
G,0.01048168,0,0.0
