id,prob_is_fake,y_pred,y_true
d105,0.96882904,1,1.0
d106,0.72780013,1,1.0
d110,0.6737913,1,1.0
d114,0.9895209,1,1.0
d13,0.893766,1,1.0
d152,0.9670505,1,1.0
d164,0.893766,1,1.0
d171,0.43824288,0,1.0
d174,0.9408901,1,1.0
d18,0.07589919,0,1.0
d181,0.5515559,1,1.0
d29,0.7792341,1,1.0
d48,0.93372214,1,1.0
d50,0.797799,1,1.0
d70,0.011069414,0,1.0
d77,0.99173695,1,1.0
d78,0.7648644,1,1.0
d79,0.9763239,1,1.0
d83,0.95931125,1,1.0
a,0.016354674,0,0.0
b,0.4366328,0,0.0
c,0.8268978,1,0.0
d,0.4700857,0,0.0
e,0.63189906,1,0.0
f,0.009634571,0,0.0
g,0.31176013,0,0.0
h,0.041356172,0,0.0
i,0.0855537,0,0.0
j,0.017063167,0,0.0
k,0.5178643,1,0.0
l,0.014714145,0,0.0
m,0.54042435,1,0.0
n,0.128324,0,0.0
o,0.01953899,0,0.0
p,0.5841135,1,0.0
q,0.2297498,0,0.0
r,0.22150905,0,0.0
s,0.009430671,0,0.0
