id,prob_is_fake,y_pred,y_true
d101,0.9890087,1,1.0
d129,0.372112,0,1.0
d138,0.98514545,1,1.0
d141,0.9220261,1,1.0
d143,0.68235093,1,1.0
d147,0.3488911,0,1.0
d154,0.16396782,0,1.0
d155,0.9934969,1,1.0
d165,0.92858875,1,1.0
d184,0.94567466,1,1.0
d24,0.97864485,1,1.0
d55,0.96093404,1,1.0
d57,0.3723232,0,1.0
d59,0.85784054,1,1.0
d62,0.07063672,0,1.0
d82,0.91863716,1,1.0
d87,0.49953884,0,1.0
d88,0.4284084,0,1.0
d97,0.014348233,0,1.0
a,0.4740085,0,0.0
b,0.9899491,1,0.0
c,0.2633784,0,0.0
d,0.039883047,0,0.0
e,0.70718724,1,0.0
f,0.90825826,1,0.0
g,0.0024460836,0,0.0
h,0.73156035,1,0.0
i,0.83398634,1,0.0
j,0.074257754,0,0.0
k,0.18623453,0,0.0
l,0.08215604,0,0.0
m,0.016275903,0,0.0
n,0.9170391,1,0.0
o,0.83716536,1,0.0
p,0.25237143,0,0.0
q,0.461318,0,0.0
r,0.016561128,0,0.0
s,0.011450577,0,0.0
