id,prob_is_fake,y_pred,y_true
206,0.58566093,1,1.0
207,0.54676765,1,1.0
208,0.58566093,1,1.0
209,0.4994699,0,1.0
388,0.8726182,1,1.0
389,0.6194783,1,1.0
403,0.18628363,0,1.0
404,0.63132423,1,1.0
406,0.8337908,1,1.0
407,0.46767,0,1.0
477,0.8683684,1,1.0
478,0.8689551,1,1.0
479,0.76330405,1,1.0
480,0.7548386,1,1.0
481,0.8031865,1,1.0
482,0.8683684,1,1.0
496,0.6592958,1,1.0
497,0.7648178,1,1.0
710,0.6076609,1,1.0
711,0.54107004,1,1.0
712,0.582505,1,1.0
726,0.6640211,1,1.0
727,0.8337908,1,1.0
741,0.6592958,1,1.0
763,0.8022684,1,1.0
764,0.47289836,0,1.0
765,0.41747057,0,1.0
766,0.8031865,1,1.0
767,0.5007849,1,1.0
819,0.8689551,1,1.0
820,0.7548386,1,1.0
821,0.6194783,1,1.0
981,0.1622796,0,1.0
982,0.32543534,0,1.0
1083,0.66149664,1,1.0
1170,0.92375296,1,1.0
1171,0.6534522,1,1.0
1184,0.43859503,0,1.0
1185,0.57140833,1,1.0
1186,0.4588176,0,1.0
1193,0.28612122,0,1.0
1194,0.22346653,0,1.0
1240,0.4588176,0,1.0
1245,0.43859503,0,1.0
1357,0.3816292,0,1.0
1358,0.8504874,1,1.0
1371,0.8022684,1,1.0
1372,0.8031865,1,1.0
1617,0.7548386,1,1.0
1702,0.69402605,1,1.0
1778,0.8212462,1,1.0
1779,0.6076609,1,1.0
1817,0.67318445,1,1.0
1818,0.7069547,1,1.0
1913,0.70850843,1,1.0
1914,0.7143925,1,1.0
1915,0.67318445,1,1.0
2261,0.5026631,1,1.0
2262,0.45505,0,1.0
2263,0.32289767,0,1.0
2264,0.39366812,0,1.0
2265,0.33361086,0,1.0
2266,0.86928916,1,1.0
2267,0.2768796,0,1.0
2268,0.5026631,1,1.0
2269,0.8871706,1,1.0
2270,0.44524017,0,1.0
2483,0.57440144,1,1.0
2484,0.86928916,1,1.0
2485,0.84196985,1,1.0
2771,0.6180342,1,1.0
2772,0.6995371,1,1.0
2803,0.8978815,1,1.0
2804,0.40278414,0,1.0
2844,0.8019555,1,1.0
2845,0.8978815,1,1.0
2943,0.84813017,1,1.0
2944,0.58566093,1,1.0
2945,0.92375296,1,1.0
2950,0.8683684,1,1.0
2951,0.55181223,1,1.0
2952,0.92375296,1,1.0
2953,0.6145284,1,1.0
2954,0.7566351,1,1.0
2956,0.5579335,1,1.0
2957,0.667349,1,1.0
2962,0.70324403,1,1.0
2963,0.31620625,0,1.0
2964,0.5454687,1,1.0
2965,0.6096303,1,1.0
2974,0.40179035,0,1.0
2975,0.8142916,1,1.0
2976,0.8683684,1,1.0
2977,0.92375296,1,1.0
2981,0.84813017,1,1.0
2982,0.8683684,1,1.0
2983,0.58566093,1,1.0
3128,0.69402605,1,1.0
3129,0.6343478,1,1.0
3130,0.8291389,1,1.0
3131,0.8871706,1,1.0
3132,0.69402605,1,1.0
3133,0.44524017,0,1.0
3134,0.5404308,1,1.0
3135,0.8640051,1,1.0
3136,0.44986302,0,1.0
3137,0.57440144,1,1.0
3138,0.65938884,1,1.0
3151,0.43859503,0,1.0
3152,0.4588176,0,1.0
3213,0.70324403,1,1.0
3214,0.41772008,0,1.0
3223,0.65265465,1,1.0
3224,0.38033086,0,1.0
3257,0.22346653,0,1.0
3258,0.6742584,1,1.0
3286,0.8654884,1,1.0
3366,0.74787015,1,1.0
3367,0.8080644,1,1.0
3401,0.58566093,1,1.0
3447,0.28162822,0,1.0
3448,0.263969,0,1.0
3474,0.58566093,1,1.0
3475,0.58566093,1,1.0
3613,0.7493848,1,1.0
3614,0.69402605,1,1.0
3640,0.6592958,1,1.0
3641,0.41747057,0,1.0
3642,0.8726182,1,1.0
3643,0.81676555,1,1.0
3652,0.6675911,1,1.0
3699,0.75370145,1,1.0
3700,0.70850843,1,1.0
3709,0.8689551,1,1.0
3710,0.43950596,0,1.0
3799,0.58566093,1,1.0
3800,0.6574409,1,1.0
3801,0.58566093,1,1.0
3802,0.7770381,1,1.0
3803,0.84813017,1,1.0
3850,0.8654884,1,1.0
3851,0.43859503,0,1.0
3953,0.6227815,1,1.0
3954,0.32998297,0,1.0
3955,0.8978815,1,1.0
3956,0.37701994,0,1.0
3970,0.7770381,1,1.0
3971,0.8683684,1,1.0
4025,0.57140833,1,1.0
4026,0.5193331,1,1.0
4027,0.62494624,1,1.0
4028,0.58566093,1,1.0
4029,0.5579335,1,1.0
4273,0.70850843,1,1.0
4274,0.8337908,1,1.0
4275,0.7648178,1,1.0
4290,0.8212462,1,1.0
4291,0.62494624,1,1.0
4292,0.7548386,1,1.0
4293,0.58566093,1,1.0
4367,0.8212462,1,1.0
4368,0.7577533,1,1.0
4637,0.39352235,0,1.0
4638,0.28043285,0,1.0
4771,0.43859503,0,1.0
4772,0.4588176,0,1.0
4778,0.5193331,1,1.0
4821,0.40382868,0,1.0
4822,0.5193331,1,1.0
4920,0.7577533,1,1.0
4954,0.81676555,1,1.0
4955,0.59637177,1,1.0
4956,0.46767,0,1.0
4957,0.7143925,1,1.0
4968,0.46767,0,1.0
4969,0.70850843,1,1.0
4970,0.75886476,1,1.0
5080,0.8019555,1,1.0
5081,0.792238,1,1.0
5116,0.43859503,0,1.0
5117,0.4588176,0,1.0
5118,0.58566093,1,1.0
5119,0.57140833,1,1.0
5254,0.26611888,0,1.0
5255,0.6930083,1,1.0
5256,0.7355691,1,1.0
5257,0.19486463,0,1.0
5315,0.8683684,1,1.0
