id,prob_is_fake,y_pred,y_true
67,0.5177569,1,1.0
68,0.53543264,1,1.0
69,0.5177569,1,1.0
84,0.5177569,1,1.0
85,0.53543264,1,1.0
162,0.45445767,0,1.0
188,0.5831442,1,1.0
212,0.5177569,1,1.0
284,0.5177569,1,1.0
343,0.5177569,1,1.0
385,0.5177569,1,1.0
393,0.5177569,1,1.0
398,0.5177569,1,1.0
406,0.5177569,1,1.0
423,0.5177569,1,1.0
426,0.5177569,1,1.0
430,0.5177569,1,1.0
483,0.5177569,1,1.0
489,0.5177569,1,1.0
492,0.5177569,1,1.0
532,0.53543264,1,1.0
587,0.8731716,1,1.0
607,0.6240459,1,1.0
608,0.69361836,1,1.0
609,0.53543264,1,1.0
671,0.53543264,1,1.0
684,0.53543264,1,1.0
722,0.53543264,1,1.0
786,0.5177569,1,1.0
787,0.53543264,1,1.0
794,0.5177569,1,1.0
824,0.5177569,1,1.0
877,0.53543264,1,1.0
913,0.5177569,1,1.0
914,0.5831442,1,1.0
1047,0.45445767,0,1.0
1048,0.4465175,0,1.0
1123,0.45445767,0,1.0
1124,0.4465175,0,1.0
1136,0.45445767,0,1.0
1137,0.4465175,0,1.0
1145,0.45445767,0,1.0
1146,0.5831442,1,1.0
1237,0.4465175,0,1.0
1238,0.45445767,0,1.0
1267,0.53543264,1,1.0
1307,0.53543264,1,1.0
1387,0.53543264,1,1.0
1407,0.5831442,1,1.0
1520,0.53543264,1,1.0
1523,0.53543264,1,1.0
1524,0.53543264,1,1.0
1558,0.53543264,1,1.0
1586,0.53543264,1,1.0
1646,0.5177569,1,1.0
1712,0.5177569,1,1.0
1786,0.5177569,1,1.0
1801,0.5177569,1,1.0
1881,0.53543264,1,1.0
1882,0.6240459,1,1.0
1885,0.6240459,1,1.0
1886,0.53543264,1,1.0
1988,0.6240459,1,1.0
1989,0.53543264,1,1.0
1990,0.53543264,1,1.0
1991,0.6240459,1,1.0
2003,0.53543264,1,1.0
2018,0.53543264,1,1.0
2146,0.5177569,1,1.0
2244,0.5177569,1,1.0
2245,0.53543264,1,1.0
2246,0.5177569,1,1.0
2342,0.53543264,1,1.0
2371,0.53543264,1,1.0
2372,0.5177569,1,1.0
2393,0.5177569,1,1.0
2394,0.53543264,1,1.0
2449,0.53543264,1,1.0
2452,0.53543264,1,1.0
2467,0.5831442,1,1.0
2468,0.45445767,0,1.0
2624,0.55950683,1,1.0
2626,0.53543264,1,1.0
2685,0.53543264,1,1.0
2686,0.5831442,1,1.0
2702,0.53543264,1,1.0
2769,0.5177569,1,1.0
2770,0.53543264,1,1.0
2795,0.5177569,1,1.0
2823,0.5177569,1,1.0
2827,0.5177569,1,1.0
2898,0.53543264,1,1.0
2989,0.53543264,1,1.0
2992,0.53543264,1,1.0
3019,0.6058253,1,1.0
3020,0.53543264,1,1.0
3021,0.73100716,1,1.0
3052,0.5177569,1,1.0
3053,0.53543264,1,1.0
3066,0.5177569,1,1.0
3074,0.5177569,1,1.0
3086,0.5177569,1,1.0
3126,0.53543264,1,1.0
3129,0.53543264,1,1.0
3130,0.5177569,1,1.0
3258,0.53543264,1,1.0
3259,0.69361836,1,1.0
3329,0.53543264,1,1.0
3330,0.6240459,1,1.0
3331,0.53543264,1,1.0
3332,0.6671751,1,1.0
3344,0.5831442,1,1.0
3384,0.53543264,1,1.0
3404,0.53543264,1,1.0
3419,0.53543264,1,1.0
3438,0.53543264,1,1.0
3463,0.53543264,1,1.0
3513,0.5177569,1,1.0
3514,0.53543264,1,1.0
3551,0.5177569,1,1.0
3552,0.53543264,1,1.0
3564,0.53543264,1,1.0
3565,0.5177569,1,1.0
3587,0.5177569,1,1.0
3660,0.5177569,1,1.0
3668,0.5177569,1,1.0
3669,0.53543264,1,1.0
3687,0.53543264,1,1.0
3708,0.55950683,1,1.0
3709,0.66469175,1,1.0
3733,0.53543264,1,1.0
3764,0.5831442,1,1.0
3765,0.53543264,1,1.0
3793,0.53543264,1,1.0
3794,0.5177569,1,1.0
3875,0.5177569,1,1.0
3876,0.53543264,1,1.0
3908,0.5177569,1,1.0
3909,0.53543264,1,1.0
4071,0.5177569,1,1.0
4072,0.53543264,1,1.0
4084,0.5177569,1,1.0
4085,0.53543264,1,1.0
4089,0.55950683,1,1.0
4090,0.5177569,1,1.0
4128,0.5177569,1,1.0
4166,0.53543264,1,1.0
4167,0.6240459,1,1.0
4199,0.53543264,1,1.0
4200,0.73100716,1,1.0
4236,0.53543264,1,1.0
4285,0.5831442,1,1.0
4294,0.53543264,1,1.0
4295,0.53543264,1,1.0
4414,0.45445767,0,1.0
4508,0.4465175,0,1.0
4509,0.45445767,0,1.0
4510,0.4465175,0,1.0
4511,0.45445767,0,1.0
4514,0.5831442,1,1.0
4515,0.4465175,0,1.0
4516,0.45445767,0,1.0
4652,0.4465175,0,1.0
